v0,tor_lead_time,x_hazard,policy,a_coast,t_buildup,stopping_margin,collision,impact_speed,ttc_min,x_stop_full
20.0,2.4,48.0,W0,3.0,0.2,0.47475454780138904,False,,0.3342259695738714,47.52524545219861
20.0,2.4,48.0,W1,3.0,0.2,9.1056663125038,False,,1.4637314556160406,38.8943336874962
20.0,2.4,48.0,W0,4.0,0.2,0.47475454780138904,False,,0.3342259695738714,47.52524545219861
20.0,2.4,48.0,W1,4.0,0.2,11.747342783094396,False,,1.6625524789078359,36.252657216905604
20.0,2.4,48.0,W0,0.0,0.3,-0.5075371188652653,True,2.9373680431178744,0.0,48.507537118865265
20.0,2.4,48.0,W1,0.0,0.3,-0.5075371188652653,True,2.9373680431178744,0.0,48.507537118865265
20.0,2.4,48.0,W0,1.0,0.3,-0.5075371188652653,True,2.9373680431178744,0.0,48.507537118865265
20.0,2.4,48.0,W1,1.0,0.3,2.5370805281957587,False,,0.7726319632106824,45.46291947180424
20.0,2.4,48.0,W0,2.0,0.3,-0.5075371188652653,True,2.9373680431178744,0.0,48.507537118865265
20.0,2.4,48.0,W1,2.0,0.3,5.464051116423171,False,,1.1338691121424358,42.53594888357683
20.0,2.4,48.0,W0,3.0,0.3,-0.5075371188652653,True,2.9373680431178744,0.0,48.507537118865265
20.0,2.4,48.0,W1,3.0,0.3,8.273374645837308,False,,1.3952334780561777,39.72662535416269
20.0,2.4,48.0,W0,4.0,0.3,-0.5075371188652653,True,2.9373680431178744,0.0,48.507537118865265
20.0,2.4,48.0,W1,4.0,0.3,10.965051116428107,False,,1.6062416314098371,37.03494888357189
20.0,2.4,48.0,W0,0.0,0.4,-1.4827454521987136,True,5.02062473078929,0.0,49.482745452198714
20.0,2.4,48.0,W1,0.0,0.4,-1.4827454521987136,True,5.02062473078929,0.0,49.482745452198714
20.0,2.4,48.0,W0,1.0,0.4,-1.4827454521987136,True,5.02062473078929,0.0,49.482745452198714
20.0,2.4,48.0,W1,1.0,0.4,1.611872194862407,False,,0.6158441753846929,46.38812780513759
20.0,2.4,48.0,W0,2.0,0.4,-1.4827454521987136,True,5.02062473078929,0.0,49.482745452198714
20.0,2.4,48.0,W1,2.0,0.4,4.58884278308966,False,,1.0390994735499046,43.41115721691034
20.0,2.4,48.0,W0,3.0,0.4,-1.4827454521987136,True,5.02062473078929,0.0,49.482745452198714
20.0,2.4,48.0,W1,3.0,0.4,7.448166312504114,False,,1.3238239405319876,40.551833687495886
20.0,2.4,48.0,W0,4.0,0.4,-1.4827454521987136,True,5.02062473078929,0.0,49.482745452198714
20.0,2.4,48.0,W1,4.0,0.4,10.18984278309496,False,,1.5484218586812242,37.81015721690504
20.0,2.4,48.0,W0,0.0,0.5,-2.4508704521988136,True,6.454827471545928,0.0,50.450870452198814
20.0,2.4,48.0,W1,0.0,0.5,-2.4508704521988136,True,6.454827471545928,0.0,50.450870452198814
20.0,2.4,48.0,W0,1.0,0.5,-2.4508704521988136,True,6.454827471545928,0.0,50.450870452198814
20.0,2.4,48.0,W1,1.0,0.5,0.6937471948623539,False,,0.40402312623147807,47.306252805137646
20.0,2.4,48.0,W0,2.0,0.5,-2.4508704521988136,True,6.454827471545928,0.0,50.450870452198814
20.0,2.4,48.0,W1,2.0,0.5,3.7207177830896043,False,,0.9356619278014621,44.279282216910396
20.0,2.4,48.0,W0,3.0,0.5,-2.4508704521988136,True,6.454827471545928,0.0,50.450870452198814
20.0,2.4,48.0,W1,3.0,0.5,6.630041312504261,False,,1.2490035896711733,41.36995868749574
20.0,2.4,48.0,W0,4.0,0.5,-2.4508704521988136,True,6.454827471545928,0.0,50.450870452198814
20.0,2.4,48.0,W1,4.0,0.5,9.42171778309526,False,,1.4889173169240408,38.57828221690474
20.0,2.4,48.0,W0,0.0,0.6,-3.411912118865814,True,7.61593763241081,0.0,51.411912118865814
20.0,2.4,48.0,W1,0.0,0.6,-3.411912118865814,True,7.61593763241081,0.0,51.411912118865814
20.0,2.4,48.0,W0,1.0,0.6,-3.411912118865814,True,7.61593763241081,0.0,51.411912118865814
20.0,2.4,48.0,W1,1.0,0.6,-0.21729447180427286,True,1.9219797139111088,0.0,48.21729447180427
20.0,2.4,48.0,W0,2.0,0.6,-3.411912118865814,True,7.61593763241081,0.0,51.411912118865814
20.0,2.4,48.0,W1,2.0,0.6,2.8596761164230813,False,,0.8202834797679124,45.14032388357692
20.0,2.4,48.0,W0,3.0,0.6,-3.411912118865814,True,7.61593763241081,0.0,51.411912118865814
20.0,2.4,48.0,W1,3.0,0.6,5.818999645837806,False,,1.1701181705489274,42.181000354162194
20.0,2.4,48.0,W0,4.0,0.6,-3.411912118865814,True,7.61593763241081,0.0,51.411912118865814
20.0,2.4,48.0,W1,4.0,0.6,8.660676116428867,False,,1.427517515672344,39.33932388357113
20.0,2.4,48.0,W0,0.0,0.7,-4.365870452199587,True,8.615091275630865,0.0,52.36587045219959
20.0,2.4,48.0,W1,0.0,0.7,-4.365870452199587,True,8.615091275630865,0.0,52.36587045219959
20.0,2.4,48.0,W0,1.0,0.7,-4.365870452199587,True,8.615091275630865,0.0,52.36587045219959
20.0,2.4,48.0,W1,1.0,0.7,-1.1212528051379351,True,4.365924608530887,0.0,49.121252805137935
20.0,2.4,48.0,W0,2.0,0.7,-4.365870452199587,True,8.615091275630865,0.0,52.36587045219959
20.0,2.4,48.0,W1,2.0,0.7,2.0057177830897217,False,,0.6869742541624118,45.99428221691028
20.0,2.4,48.0,W0,3.0,0.7,-4.365870452199587,True,8.615091275630865,0.0,52.36587045219959
20.0,2.4,48.0,W1,3.0,0.7,5.015041312504621,False,,1.0862825451396512,42.98495868749538
20.0,2.4,48.0,W0,4.0,0.7,-4.365870452199587,True,8.615091275630865,0.0,52.36587045219959
20.0,2.4,48.0,W1,4.0,0.7,7.906717783095793,False,,1.3639663475019341,40.09328221690421
20.0,2.5,50.0,W0,0.0,0.0,4.47058823530152,False,,1.025623330084732,45.52941176469848
20.0,2.5,50.0,W1,0.0,0.0,4.47058823530152,False,,1.025623330084732,45.52941176469848
20.0,2.5,50.0,W0,1.0,0.0,4.47058823530152,False,,1.025623330084732,45.52941176469848
20.0,2.5,50.0,W1,1.0,0.0,7.364705882362266,False,,1.3163859543285439,42.635294117637734
20.0,2.5,50.0,W0,2.0,0.0,4.47058823530152,False,,1.025623330084732,45.52941176469848
20.0,2.5,50.0,W1,2.0,0.0,10.141176470589933,False,,1.5447197722683454,39.85882352941007
20.0,2.5,50.0,W0,3.0,0.0,4.47058823530152,False,,1.025623330084732,45.52941176469848
20.0,2.5,50.0,W1,3.0,0.0,12.80000000000372,False,,1.7354437192744692,37.19999999999628
20.0,2.5,50.0,W0,4.0,0.0,4.47058823530152,False,,1.025623330084732,45.52941176469848
20.0,2.5,50.0,W1,4.0,0.0,15.341176470593645,False,,1.9000000000001998,34.658823529406355
20.0,2.5,50.0,W0,0.0,0.1,3.4641295478014555,False,,0.9028230453351036,46.535870452198544
20.0,2.5,50.0,W1,0.0,0.1,3.4641295478014555,False,,0.9028230453351036,46.535870452198544
20.0,2.5,50.0,W0,1.0,0.1,3.4641295478014555,False,,0.9028230453351036,46.535870452198544
20.0,2.5,50.0,W1,1.0,0.1,6.408747194862293,False,,1.2279823092590978,43.59125280513771
20.0,2.5,50.0,W0,2.0,0.1,3.4641295478014555,False,,0.9028230453351036,46.535870452198544
20.0,2.5,50.0,W1,2.0,0.1,9.235717783089854,False,,1.474147233694211,40.764282216910146
20.0,2.5,50.0,W0,3.0,0.1,3.4641295478014555,False,,0.9028230453351036,46.535870452198544
20.0,2.5,50.0,W1,3.0,0.1,11.945041312503726,False,,1.676483807301624,38.054958687496274
20.0,2.5,50.0,W0,4.0,0.1,3.4641295478014555,False,,0.9028230453351036,46.535870452198544
20.0,2.5,50.0,W1,4.0,0.1,14.536717783094012,False,,1.8495084728085864,35.46328221690599
20.0,2.5,50.0,W0,0.0,0.2,2.474754547801389,False,,0.7630827715074405,47.52524545219861
20.0,2.5,50.0,W1,0.0,0.2,2.474754547801389,False,,0.7630827715074405,47.52524545219861
20.0,2.5,50.0,W0,1.0,0.2,2.474754547801389,False,,0.7630827715074405,47.52524545219861
20.0,2.5,50.0,W1,1.0,0.2,5.4693721948623235,False,,1.1344211051505144,44.53062780513768
20.0,2.5,50.0,W0,2.0,0.2,2.474754547801389,False,,0.7630827715074405,47.52524545219861
20.0,2.5,50.0,W1,2.0,0.2,8.346342783089803,False,,1.4013726883433268,41.6536572169102
20.0,2.5,50.0,W0,3.0,0.2,2.474754547801389,False,,0.7630827715074405,47.52524545219861
20.0,2.5,50.0,W1,3.0,0.2,11.1056663125038,False,,1.6165079510925717,38.8943336874962
20.0,2.5,50.0,W0,4.0,0.2,2.474754547801389,False,,0.7630827715074405,47.52524545219861
20.0,2.5,50.0,W1,4.0,0.2,13.747342783094396,False,,1.7985838514495625,36.252657216905604
20.0,2.5,50.0,W0,0.0,0.3,1.4924628811347347,False,,0.5925940938963523,48.507537118865265
20.0,2.5,50.0,W1,0.0,0.3,1.4924628811347347,False,,0.5925940938963523,48.507537118865265
20.0,2.5,50.0,W0,1.0,0.3,1.4924628811347347,False,,0.5925940938963523,48.507537118865265
20.0,2.5,50.0,W1,1.0,0.3,4.537080528195759,False,,1.0332224073289853,45.46291947180424
20.0,2.5,50.0,W0,2.0,0.3,1.4924628811347347,False,,0.5925940938963523,48.507537118865265
20.0,2.5,50.0,W1,2.0,0.3,7.464051116423171,False,,1.3252348204044395,42.53594888357683
20.0,2.5,50.0,W0,3.0,0.3,1.4924628811347347,False,,0.5925940938963523,48.507537118865265
20.0,2.5,50.0,W1,3.0,0.3,10.273374645837308,False,,1.554755507413615,39.72662535416269
20.0,2.5,50.0,W0,4.0,0.3,1.4924628811347347,False,,0.5925940938963523,48.507537118865265
20.0,2.5,50.0,W1,4.0,0.3,12.965051116428107,False,,1.7466465781105238,37.03494888357189
20.0,2.5,50.0,W0,0.0,0.4,0.5172545478012864,False,,0.34886549337585787,49.482745452198714
20.0,2.5,50.0,W1,0.0,0.4,0.5172545478012864,False,,0.34886549337585787,49.482745452198714
20.0,2.5,50.0,W0,1.0,0.4,0.5172545478012864,False,,0.34886549337585787,49.482745452198714
20.0,2.5,50.0,W1,1.0,0.4,3.611872194862407,False,,0.9218743339403779,46.38812780513759
20.0,2.5,50.0,W0,2.0,0.4,0.5172545478012864,False,,0.34886549337585787,49.482745452198714
20.0,2.5,50.0,W1,2.0,0.4,6.58884278308966,False,,1.2451168418563634,43.41115721691034
20.0,2.5,50.0,W0,3.0,0.4,0.5172545478012864,False,,0.34886549337585787,49.482745452198714
20.0,2.5,50.0,W1,3.0,0.4,9.448166312504114,False,,1.491005767979292,40.551833687495886
20.0,2.5,50.0,W0,4.0,0.4,0.5172545478012864,False,,0.34886549337585787,49.482745452198714
20.0,2.5,50.0,W1,4.0,0.4,12.18984278309496,False,,1.6936057110407372,37.81015721690504
20.0,2.5,50.0,W0,0.0,0.5,-0.4508704521988136,True,2.768537102406042,0.0,50.450870452198814
20.0,2.5,50.0,W1,0.0,0.5,-0.4508704521988136,True,2.768537102406042,0.0,50.450870452198814
20.0,2.5,50.0,W0,1.0,0.5,-0.4508704521988136,True,2.768537102406042,0.0,50.450870452198814
20.0,2.5,50.0,W1,1.0,0.5,2.693747194862354,False,,0.7961300033272996,47.306252805137646
20.0,2.5,50.0,W0,2.0,0.5,-0.4508704521988136,True,2.768537102406042,0.0,50.450870452198814
20.0,2.5,50.0,W1,2.0,0.5,5.720717783089604,False,,1.160194485992901,44.279282216910396
20.0,2.5,50.0,W0,3.0,0.5,-0.4508704521988136,True,2.768537102406042,0.0,50.450870452198814
20.0,2.5,50.0,W1,3.0,0.5,8.630041312504261,False,,1.424990595255264,41.36995868749574
20.0,2.5,50.0,W0,4.0,0.5,-0.4508704521988136,True,2.768537102406042,0.0,50.450870452198814
20.0,2.5,50.0,W1,4.0,0.5,11.42171778309526,False,,1.6393595964512746,38.57828221690474
20.0,2.5,50.0,W0,0.0,0.6,-1.4119121188658141,True,4.899235248562026,0.0,51.411912118865814
20.0,2.5,50.0,W1,0.0,0.6,-1.4119121188658141,True,4.899235248562026,0.0,51.411912118865814
20.0,2.5,50.0,W0,1.0,0.6,-1.4119121188658141,True,4.899235248562026,0.0,51.411912118865814
20.0,2.5,50.0,W1,1.0,0.6,1.7827055281957271,False,,0.647657427167407,48.21729447180427
20.0,2.5,50.0,W0,2.0,0.6,-1.4119121188658141,True,4.899235248562026,0.0,51.411912118865814
20.0,2.5,50.0,W1,2.0,0.6,4.859676116423081,False,,1.0693237279118868,45.14032388357692
20.0,2.5,50.0,W0,3.0,0.6,-1.4119121188658141,True,4.899235248562026,0.0,51.411912118865814
20.0,2.5,50.0,W1,3.0,0.6,7.818999645837806,False,,1.3563792379465616,42.181000354162194
20.0,2.5,50.0,W0,4.0,0.6,-1.4119121188658141,True,4.899235248562026,0.0,51.411912118865814
20.0,2.5,50.0,W1,4.0,0.6,10.660676116428867,False,,1.5837914196879357,39.33932388357113
20.0,2.5,50.0,W0,0.0,0.7,-2.3658704521995872,True,6.341908047854125,0.0,52.36587045219959
20.0,2.5,50.0,W1,0.0,0.7,-2.3658704521995872,True,6.341908047854125,0.0,52.36587045219959
20.0,2.5,50.0,W0,1.0,0.7,-2.3658704521995872,True,6.341908047854125,0.0,52.36587045219959
20.0,2.5,50.0,W1,1.0,0.7,0.8787471948620649,False,,0.4547131539824114,49.121252805137935
20.0,2.5,50.0,W0,2.0,0.7,-2.3658704521995872,True,6.341908047854125,0.0,52.36587045219959
20.0,2.5,50.0,W1,2.0,0.7,4.005717783089722,False,,0.9708356855141832,45.99428221691028
20.0,2.5,50.0,W0,3.0,0.7,-2.3658704521995872,True,6.341908047854125,0.0,52.36587045219959
20.0,2.5,50.0,W1,3.0,0.7,7.015041312504621,False,,1.2847560163030096,42.98495868749538
20.0,2.5,50.0,W0,4.0,0.7,-2.3658704521995872,True,6.341908047854125,0.0,52.36587045219959
20.0,2.5,50.0,W1,4.0,0.7,9.906717783095793,False,,1.5267587983744373,40.09328221690421
20.0,2.6,52.0,W0,0.0,0.0,6.47058823530152,False,,1.2338927635031955,45.52941176469848
20.0,2.6,52.0,W1,0.0,0.0,6.47058823530152,False,,1.2338927635031955,45.52941176469848
20.0,2.6,52.0,W0,1.0,0.0,6.47058823530152,False,,1.2338927635031955,45.52941176469848
20.0,2.6,52.0,W1,1.0,0.0,9.364705882362266,False,,1.4844056790714073,42.635294117637734
20.0,2.6,52.0,W0,2.0,0.0,6.47058823530152,False,,1.2338927635031955,45.52941176469848
20.0,2.6,52.0,W1,2.0,0.0,12.141176470589933,False,,1.6901915904107243,39.85882352941007
20.0,2.6,52.0,W0,3.0,0.0,6.47058823530152,False,,1.2338927635031955,45.52941176469848
20.0,2.6,52.0,W1,3.0,0.0,14.80000000000372,False,,1.866106361515687,37.19999999999628
20.0,2.6,52.0,W0,4.0,0.0,6.47058823530152,False,,1.2338927635031955,45.52941176469848
20.0,2.6,52.0,W1,4.0,0.0,17.341176470593645,False,,2.02500000000021,34.658823529406355
20.0,2.6,52.0,W0,0.0,0.1,5.4641295478014555,False,,1.13387729973828,46.535870452198544
20.0,2.6,52.0,W1,0.0,0.1,5.4641295478014555,False,,1.13387729973828,46.535870452198544
20.0,2.6,52.0,W0,1.0,0.1,5.4641295478014555,False,,1.13387729973828,46.535870452198544
20.0,2.6,52.0,W1,1.0,0.1,8.408747194862293,False,,1.406601858627642,43.59125280513771
20.0,2.6,52.0,W0,2.0,0.1,5.4641295478014555,False,,1.13387729973828,46.535870452198544
20.0,2.6,52.0,W1,2.0,0.1,11.235717783089854,False,,1.625945368879666,40.764282216910146
20.0,2.6,52.0,W0,3.0,0.1,5.4641295478014555,False,,1.13387729973828,46.535870452198544
20.0,2.6,52.0,W1,3.0,0.1,13.945041312503726,False,,1.8114044827978133,38.054958687496274
20.0,2.6,52.0,W0,4.0,0.1,5.4641295478014555,False,,1.13387729973828,46.535870452198544
20.0,2.6,52.0,W1,4.0,0.1,16.536717783094012,False,,1.9776464694173481,35.46328221690599
20.0,2.6,52.0,W0,0.0,0.2,4.474754547801389,False,,1.026101134703437,47.52524545219861
20.0,2.6,52.0,W1,0.0,0.2,4.474754547801389,False,,1.026101134703437,47.52524545219861
20.0,2.6,52.0,W0,1.0,0.2,4.474754547801389,False,,1.026101134703437,47.52524545219861
20.0,2.6,52.0,W1,1.0,0.2,7.4693721948623235,False,,1.3257071122749944,44.53062780513768
20.0,2.6,52.0,W0,2.0,0.2,4.474754547801389,False,,1.026101134703437,47.52524545219861
20.0,2.6,52.0,W1,2.0,0.2,10.346342783089803,False,,1.5602671599582716,41.6536572169102
20.0,2.6,52.0,W0,3.0,0.2,4.474754547801389,False,,1.026101134703437,47.52524545219861
20.0,2.6,52.0,W1,3.0,0.2,13.1056663125038,False,,1.7560428241322006,38.8943336874962
20.0,2.6,52.0,W0,4.0,0.2,4.474754547801389,False,,1.026101134703437,47.52524545219861
20.0,2.6,52.0,W1,4.0,0.2,15.747342783094396,False,,1.9300291756556895,36.252657216905604
20.0,2.6,52.0,W0,0.0,0.3,3.4924628811347347,False,,0.9065075710876442,48.507537118865265
20.0,2.6,52.0,W1,0.0,0.3,3.4924628811347347,False,,0.9065075710876442,48.507537118865265
20.0,2.6,52.0,W0,1.0,0.3,3.4924628811347347,False,,0.9065075710876442,48.507537118865265
20.0,2.6,52.0,W1,1.0,0.3,6.537080528195759,False,,1.2402164219238159,45.46291947180424
20.0,2.6,52.0,W0,2.0,0.3,3.4924628811347347,False,,0.9065075710876442,48.507537118865265
20.0,2.6,52.0,W1,2.0,0.3,9.464051116423171,False,,1.492258546376522,42.53594888357683
20.0,2.6,52.0,W0,3.0,0.3,3.4924628811347347,False,,0.9065075710876442,48.507537118865265
20.0,2.6,52.0,W1,3.0,0.3,12.273374645837308,False,,1.6993683753583593,39.72662535416269
20.0,2.6,52.0,W0,4.0,0.3,3.4924628811347347,False,,0.9065075710876442,48.507537118865265
20.0,2.6,52.0,W1,4.0,0.3,14.965051116428107,False,,1.8815915579491007,37.03494888357189
20.0,2.6,52.0,W0,0.0,0.4,2.5172545478012864,False,,0.7696071824478489,49.482745452198714
20.0,2.6,52.0,W1,0.0,0.4,2.5172545478012864,False,,0.7696071824478489,49.482745452198714
20.0,2.6,52.0,W0,1.0,0.4,2.5172545478012864,False,,0.7696071824478489,49.482745452198714
20.0,2.6,52.0,W1,1.0,0.4,5.611872194862407,False,,1.1491042653427457,46.38812780513759
20.0,2.6,52.0,W0,2.0,0.4,2.5172545478012864,False,,0.7696071824478489,49.482745452198714
20.0,2.6,52.0,W1,2.0,0.4,8.58884278308966,False,,1.4215851631860517,43.41115721691034
20.0,2.6,52.0,W0,3.0,0.4,2.5172545478012864,False,,0.7696071824478489,49.482745452198714
20.0,2.6,52.0,W1,3.0,0.4,11.448166312504114,False,,1.6412453369407136,40.551833687495886
20.0,2.6,52.0,W0,4.0,0.4,2.5172545478012864,False,,0.7696071824478489,49.482745452198714
20.0,2.6,52.0,W1,4.0,0.4,14.18984278309496,False,,1.8322714002770089,37.81015721690504
20.0,2.6,52.0,W0,0.0,0.5,1.5491295478011864,False,,0.6037393137407927,50.450870452198814
20.0,2.6,52.0,W1,0.0,0.5,1.5491295478011864,False,,0.6037393137407927,50.450870452198814
20.0,2.6,52.0,W0,1.0,0.5,1.5491295478011864,False,,0.6037393137407927,50.450870452198814
20.0,2.6,52.0,W1,1.0,0.5,4.693747194862354,False,,1.050909662160925,47.306252805137646
20.0,2.6,52.0,W0,2.0,0.5,1.5491295478011864,False,,0.6037393137407927,50.450870452198814
20.0,2.6,52.0,W1,2.0,0.5,7.720717783089604,False,,1.3478277265088816,44.279282216910396
20.0,2.6,52.0,W0,3.0,0.5,1.5491295478011864,False,,0.6037393137407927,50.450870452198814
20.0,2.6,52.0,W1,3.0,0.5,10.630041312504261,False,,1.581513892246706,41.36995868749574
20.0,2.6,52.0,W0,4.0,0.5,1.5491295478011864,False,,0.6037393137407927,50.450870452198814
20.0,2.6,52.0,W1,4.0,0.5,13.42171778309526,False,,1.7819973366127577,38.57828221690474
20.0,2.6,52.0,W0,0.0,0.6,0.5880878811341859,False,,0.37198632499053186,51.411912118865814
20.0,2.6,52.0,W1,0.0,0.6,0.5880878811341859,False,,0.37198632499053186,51.411912118865814
20.0,2.6,52.0,W0,1.0,0.6,0.5880878811341859,False,,0.37198632499053186,51.411912118865814
20.0,2.6,52.0,W1,1.0,0.6,3.782705528195727,False,,0.943423816054046,48.21729447180427
20.0,2.6,52.0,W0,2.0,0.6,0.5880878811341859,False,,0.37198632499053186,51.411912118865814
20.0,2.6,52.0,W1,2.0,0.6,6.859676116423081,False,,1.2704493419780578,45.14032388357692
20.0,2.6,52.0,W0,3.0,0.6,0.5880878811341859,False,,0.37198632499053186,51.411912118865814
20.0,2.6,52.0,W1,3.0,0.6,9.818999645837806,False,,1.519984569872661,42.181000354162194
20.0,2.6,52.0,W0,4.0,0.6,0.5880878811341859,False,,0.37198632499053186,51.411912118865814
20.0,2.6,52.0,W1,4.0,0.6,12.660676116428867,False,,1.7306906251434333,39.33932388357113
20.0,2.6,52.0,W0,0.0,0.7,-0.36587045219958725,True,2.4939522223591637,0.0,52.36587045219959
20.0,2.6,52.0,W1,0.0,0.7,-0.36587045219958725,True,2.4939522223591637,0.0,52.36587045219959
20.0,2.6,52.0,W0,1.0,0.7,-0.36587045219958725,True,2.4939522223591637,0.0,52.36587045219959
20.0,2.6,52.0,W1,1.0,0.7,2.878747194862065,False,,0.8230141733699835,49.121252805137935
20.0,2.6,52.0,W0,2.0,0.7,-0.36587045219958725,True,2.4939522223591637,0.0,52.36587045219959
20.0,2.6,52.0,W1,2.0,0.7,6.005717783089722,False,,1.1887431302710798,45.99428221691028
20.0,2.6,52.0,W0,3.0,0.7,-0.36587045219958725,True,2.4939522223591637,0.0,52.36587045219959
20.0,2.6,52.0,W1,3.0,0.7,9.015041312504621,False,,1.4564292623331385,42.98495868749538
20.0,2.6,52.0,W0,4.0,0.7,-0.36587045219958725,True,2.4939522223591637,0.0,52.36587045219959
20.0,2.6,52.0,W1,4.0,0.7,11.906717783095793,False,,1.6782625844820949,40.09328221690421
20.0,2.8,56.0,W0,0.0,0.0,10.47058823530152,False,,1.5696075724082736,45.52941176469848
20.0,2.8,56.0,W1,0.0,0.0,10.47058823530152,False,,1.5696075724082736,45.52941176469848
20.0,2.8,56.0,W0,1.0,0.0,10.47058823530152,False,,1.5696075724082736,45.52941176469848
20.0,2.8,56.0,W1,1.0,0.0,13.364705882362266,False,,1.7733123465802572,42.635294117637734
20.0,2.8,56.0,W0,2.0,0.0,10.47058823530152,False,,1.5696075724082736,45.52941176469848
20.0,2.8,56.0,W1,2.0,0.0,16.141176470589933,False,,1.948826289733283,39.85882352941007
20.0,2.8,56.0,W0,3.0,0.0,10.47058823530152,False,,1.5696075724082736,45.52941176469848
20.0,2.8,56.0,W1,3.0,0.0,18.80000000000372,False,,2.1058823529411765,37.19999999999628
20.0,2.8,56.0,W0,4.0,0.0,10.47058823530152,False,,1.5696075724082736,45.52941176469848
20.0,2.8,56.0,W1,4.0,0.0,21.341176470593645,False,,2.275000000000231,34.658823529406355
20.0,2.8,56.0,W0,0.0,0.1,9.464129547801456,False,,1.4922647360228896,46.535870452198544
20.0,2.8,56.0,W1,0.0,0.1,9.464129547801456,False,,1.4922647360228896,46.535870452198544
20.0,2.8,56.0,W0,1.0,0.1,9.464129547801456,False,,1.4922647360228896,46.535870452198544
20.0,2.8,56.0,W1,1.0,0.1,12.408747194862293,False,,1.7087144959468465,43.59125280513771
20.0,2.8,56.0,W0,2.0,0.1,9.464129547801456,False,,1.4922647360228896,46.535870452198544
20.0,2.8,56.0,W1,2.0,0.1,15.235717783089854,False,,1.8933765671848664,40.764282216910146
20.0,2.8,56.0,W0,3.0,0.1,9.464129547801456,False,,1.4922647360228896,46.535870452198544
20.0,2.8,56.0,W1,3.0,0.1,17.945041312503726,False,,2.057519599816998,38.054958687496274
20.0,2.8,56.0,W0,4.0,0.1,9.464129547801456,False,,1.4922647360228896,46.535870452198544
20.0,2.8,56.0,W1,4.0,0.1,20.536717783094012,False,,2.2328638465269264,35.46328221690599
20.0,2.8,56.0,W0,0.0,0.2,8.474754547801389,False,,1.4121118943008641,47.52524545219861
20.0,2.8,56.0,W1,0.0,0.2,8.474754547801389,False,,1.4121118943008641,47.52524545219861
20.0,2.8,56.0,W0,1.0,0.2,8.474754547801389,False,,1.4121118943008641,47.52524545219861
20.0,2.8,56.0,W1,1.0,0.2,11.469372194862324,False,,1.6427646853462687,44.53062780513768
20.0,2.8,56.0,W0,2.0,0.2,8.474754547801389,False,,1.4121118943008641,47.52524545219861
20.0,2.8,56.0,W1,2.0,0.2,14.346342783089803,False,,1.8372833437392875,41.6536572169102
20.0,2.8,56.0,W0,3.0,0.2,8.474754547801389,False,,1.4121118943008641,47.52524545219861
20.0,2.8,56.0,W1,3.0,0.2,17.1056663125038,False,,2.008891198691825,38.8943336874962
20.0,2.8,56.0,W0,4.0,0.2,8.474754547801389,False,,1.4121118943008641,47.52524545219861
20.0,2.8,56.0,W1,4.0,0.2,19.747342783094396,False,,2.1906986133059845,36.252657216905604
20.0,2.8,56.0,W0,0.0,0.3,7.492462881134735,False,,1.3277546990748408,48.507537118865265
20.0,2.8,56.0,W1,0.0,0.3,7.492462881134735,False,,1.3277546990748408,48.507537118865265
20.0,2.8,56.0,W0,1.0,0.3,7.492462881134735,False,,1.3277546990748408,48.507537118865265
20.0,2.8,56.0,W1,1.0,0.3,10.537080528195759,False,,1.574583471851606,45.46291947180424
20.0,2.8,56.0,W0,2.0,0.3,7.492462881134735,False,,1.3277546990748408,48.507537118865265
20.0,2.8,56.0,W1,2.0,0.3,13.464051116423171,False,,1.7798910340077545,42.53594888357683
20.0,2.8,56.0,W0,3.0,0.3,7.492462881134735,False,,1.3277546990748408,48.507537118865265
20.0,2.8,56.0,W1,3.0,0.3,16.273374645837308,False,,1.9594416208722447,39.72662535416269
20.0,2.8,56.0,W0,4.0,0.3,7.492462881134735,False,,1.3277546990748408,48.507537118865265
20.0,2.8,56.0,W1,4.0,0.3,18.965051116428107,False,,2.147972074161785,37.03494888357189
20.0,2.8,56.0,W0,0.0,0.4,6.517254547801286,False,,1.2383342318382229,49.482745452198714
20.0,2.8,56.0,W1,0.0,0.4,6.517254547801286,False,,1.2383342318382229,49.482745452198714
20.0,2.8,56.0,W0,1.0,0.4,6.517254547801286,False,,1.2383342318382229,49.482745452198714
20.0,2.8,56.0,W1,1.0,0.4,9.611872194862407,False,,1.503867345342525,46.38812780513759
20.0,2.8,56.0,W0,2.0,0.4,6.517254547801286,False,,1.2383342318382229,49.482745452198714
20.0,2.8,56.0,W1,2.0,0.4,12.58884278308966,False,,1.7210696269584995,43.41115721691034
20.0,2.8,56.0,W0,3.0,0.4,6.517254547801286,False,,1.2383342318382229,49.482745452198714
20.0,2.8,56.0,W1,3.0,0.4,15.448166312504114,False,,1.9091096860176444,40.551833687495886
20.0,2.8,56.0,W0,4.0,0.4,6.517254547801286,False,,1.2383342318382229,49.482745452198714
20.0,2.8,56.0,W1,4.0,0.4,18.18984278309496,False,,2.1046509895823373,37.81015721690504
20.0,2.8,56.0,W0,0.0,0.5,5.549129547801186,False,,1.1426625003221391,50.450870452198814
20.0,2.8,56.0,W1,0.0,0.5,5.549129547801186,False,,1.1426625003221391,50.450870452198814
20.0,2.8,56.0,W0,1.0,0.5,5.549129547801186,False,,1.1426625003221391,50.450870452198814
20.0,2.8,56.0,W1,1.0,0.5,8.693747194862354,False,,1.4302404603710681,47.306252805137646
