trial_id,participant_id,cell,t_tor,t_ms,t_handback,t_lane_change,t_button_s,state_values,brake_active_pre_tor,brake_onset_tor_ms_rel_tor_s,brake_onset_after_ms_rel_ms_s,brake_active_at_ms,brake_peak_tor_ms,brake_peak_post_ms,brake_max_value_trial,brake_straddle_release_rel_ms_s,brake_straddle_release_rel_tor_s,brake_max_step_near_ms,brake_clean_onset_rel_ms_s,brake_decel_coupling_tor_ms,brake_decel_coupling_post_ms,ax_mean_tor_ms,accel_mean_pre_tor,accel_active_at_ms,accel_straddle_drop_rel_ms_s,accel_release_rel_tor_s,accel_mean_tor_ms,accel_onset_after_ms_rel_ms_s,accel_mean_manual,accel_mean_after_handback,steer_mean_pre_tor,steer_std_pre_tor,steer_mean_tor_ms,steer_std_tor_ms,steer_onset_after_ms_rel_ms_s,steer_onset_to_lane_crossing_s,steer_moved_tor_ms,torque_mean_pre_tor,torque_std_pre_tor,torque_mean_tor_ms,torque_std_tor_ms,torque_std_manual,torque_mean_after_handback,steer_mean_after_handback,indicator_left_onset_rel_ms_s,indicator_left_before_ms,indicator_before_lane_crossing,hazard_station_sd_m,hazard_station_sd_minus_m,d_construction_rate_per_abscissa,d_construction_at_tor_m,d_follow_zero_fraction,d_follow_missing_fraction,d_follow_min_nonzero,d_follow_value_before_zero_median,d_follow_n_negative,d_lead_next_zero_fraction,d_lead_next_missing_fraction,d_lead_next_min_nonzero,d_lead_next_value_before_zero_median,d_lead_next_n_negative,d_follow_next_zero_fraction,d_follow_next_missing_fraction,d_follow_next_min_nonzero,d_follow_next_value_before_zero_median,d_follow_next_n_negative
density_0_nback_2_id_17,17,d0_n2,31.8001346588,33.5002365112,44.5003395081,36.6501617432,1.7001018523999996,2.0,True,,0.5997633934325677,False,9.64109420776,15.6125745773,76.7187042236,,,3.6850161552400005,0.5997633934325677,0.9310608489233527,0.338137262874676,-0.2547119443907353,0.025867104836691843,False,,0.04986524583256724,0.015446827301804708,0.4997634887999993,0.15790479417579695,0.423744403229295,1.8067831462958964e-06,1.577970446043466e-05,1.5803795001504387e-06,1.5281547750227433e-05,0.899763584167431,2.25016164783257,False,-0.0001810212228469559,0.0009041545007489175,-8.543079555952646e-05,0.0012423552458157687,0.3174162191165452,0.4279347110538033,-0.0880261117903,0.8497633934325677,False,True,0.34895111620703934,43.130963018249155,-1.000376430429749,172.491821289,0.9123159303882196,0.002677376171352075,86.5407714844,249.19152832,0,0.23962516733601072,0.002677376171352075,57.1568908691,69.9774780273,0,0.9973226238286479,0.002677376171352075,,,0
density_0_nback_2_id_18,18,d0_n2,31.8001861572,32.7999458313,46.2497444153,36.65001297,0.9997596741000017,2.0,True,,,False,2.17642116547,3.62057304382,73.5903015137,,,0.0,,0.9310525909943753,0.19191981603171454,-0.3114802727574211,0.02303533817299342,True,0.3500542640674311,0.0498137474325695,0.0047957966269628425,5.4121016283659173e-05,0.027102569012376426,0.4413899508615334,-3.826394413112987e-06,1.1820587594000908e-05,-5.596686477055368e-06,1.4549531538511566e-05,1.5500540733325678,2.3000130653674304,False,0.0001402320129175908,0.0008381878590522016,0.00018370107777929465,0.0010220512974213106,0.2465985465177155,0.16089994814247993,-0.031146811166146995,1.2500541210162837,False,True,0.09744862068265067,32.53520533181397,-1.00000977005429,171.35357666,0.9083769633507853,0.001963350785340314,100.318969727,249.819396973,0,0.14201570680628273,0.001963350785340314,55.9697685242,72.28515625,0,0.9980366492146597,0.001963350785340314,,,0
density_0_nback_2_id_19,19,d0_n2,31.7500152588,33.5005683899,46.9501075745,37.4498901367,1.750553131100002,2.0,True,,,False,9.30802822113,14.9065189362,74.110458374,,,3.3767328262400005,,0.9127308514528055,0.8003924807815779,-0.2773140217576286,0.024149186860193423,False,,0.049984693516282874,0.012041708268224286,2.549431562416281,0.1446292065185832,0.4247982745369333,4.592040300661184e-06,1.2729376379473987e-05,-2.2181796208971384e-07,1.2253286327953412e-05,1.4994316100999967,2.4498901366999988,False,-3.570127519870617e-05,0.0010152868070887745,-7.966443655667428e-05,0.0011196626650546908,0.19253377575302452,0.6821794051467325,-0.14762502346397702,1.2994315624162809,False,True,0.05553739384545,42.91194479296869,-1.0001301976192485,172.95880127,0.9396887159533074,0.0025940337224383916,108.337402344,212.4375,0,0.23994811932555124,0.0025940337224383916,56.1687469482,88.83859252914999,0,0.9974059662775616,0.0025940337224383916,,,0
density_0_nback_2_id_20,20,d0_n2,31.7494239807,33.6494560242,64.5995864868,36.8994865417,1.9000320434999978,2.0,True,,0.35054397580000085,False,10.0599308014,17.3209667206,116.258529663,,,3.14195060731,0.35054397580000085,0.9399304832799164,0.6160618685733542,-0.31568148183199995,0.02479678375253421,False,,0.0005760192999986202,0.007959162657100264,0.650543928116285,0.19336457784565658,0.15021618025690167,1.4680134579767632e-06,1.211726994038793e-05,1.1225637966794733e-06,1.9822319788529805e-05,1.900543928116285,1.3494865893837158,False,0.00011092760987089866,0.000837081665183773,8.162809054816156e-05,0.0013040584905295062,0.44029699833480274,-0.22477051801986334,0.05069878341937117,17.70054388043257,False,False,0.08821042193878977,44.29246583713735,-1.0005083600044204,172.845703125,0.864451476793249,0.002109704641350211,24.7536621094,248.849975586,0,0.3517932489451477,0.002109704641350211,54.888092041,66.5766601562,0,0.9978902953586498,0.002109704641350211,,,0
density_0_nback_2_id_21,21,d0_n2,31.7500324249,33.0500526428,47.3500175476,36.5498809814,1.3000202178999984,2.0,True,,,False,2.67676234245,8.00815582275,93.3545455933,,,0.0,,0.8867488780326125,0.4009244185134191,-0.29168583223446154,0.024809001038148686,True,0.09994745256743442,0.04996752741628541,0.008347098138001923,0.049947261832571144,0.26231532546545144,0.13209713264367468,-2.3432696997044883e-06,1.3207448109328473e-05,8.94869611136577e-06,1.761096299440976e-05,1.3499474525674344,2.1498808860325695,False,-0.00016236603937616213,0.0008015606705514612,-0.0001469635563595577,0.0007727593740286399,0.2041337384276668,0.4428058286661017,-0.08069647137699734,1.3999474048837186,False,True,0.09551071148809526,36.73195135490835,-1.0006589812053417,173.372497559,0.9251612903225807,0.0025806451612903226,99.1988525391,249.716918945,0,0.28,0.0025806451612903226,55.4887771606,70.8786010742,0,0.9974193548387097,0.0025806451612903226,,,0
density_0_nback_2_id_22,22,d0_n2,31.7495994568,33.7994766235,42.1494483948,37.299785614,2.0498771667,2.0,True,,0.050523281132569764,False,12.7278242111,18.8097686768,75.0073852539,,,1.388527870199999,0.050523281132569764,0.967044588340154,0.9316736553999718,-0.3375835080699268,0.02562634146919342,False,,0.0004005432000013798,0.011098870337463658,1.7005233765000014,0.07522748182087542,0.4164872638880833,-3.18181725084346e-06,1.980813732520228e-05,-1.0844427846419172e-05,1.570793524210524e-05,1.2005233765000014,2.299785614000001,False,-2.1072361577240938e-05,0.0010360646484413724,7.416931386991705e-05,0.0008285945365970077,0.3409710596525778,0.20972475413389197,-0.0512501765799414,1.0005233288162856,False,True,0.07530747548198641,46.34491291270737,-1.000104569941982,172.87713623,0.9308437067773168,0.0027662517289073307,123.576049805,249.534545898,0,0.17911479944674966,0.0027662517289073307,56.1115646362,77.1267089844,0,0.9972337482710927,0.0027662517289073307,,,0
density_0_nback_2_id_23,23,d0_n2,31.7500705719,34.0000953674,43.550075531,37.3997650146,2.2500247955,2.0,True,2.049929380416284,0.04990458491628402,True,19.00522995,21.1032390594,76.0771408081,0.8999047279674315,3.1499295234674314,0.9684104920000003,,0.9823031808617328,0.5426942990170713,-0.42918161484951106,0.02710041207702105,False,,0.04992938041628392,0.0070370701743146,1.549904584916284,0.3556065111550653,0.135167151720563,2.3692981677028926e-07,1.3518111487883414e-05,1.4640912733490446e-06,1.955661102513009e-05,1.0999045372325682,2.2997651099674314,False,7.376133723817646e-05,0.0010350250188858327,-0.00010468625144603887,0.0010748847569485387,0.32332813318089987,0.28530545253270834,-0.05089921799564,1.0999045372325682,False,True,0.08347074522794427,50.56715723819177,-1.0008540779396657,173.093200684,0.9057627118644068,0.002711864406779661,61.3883056641,249.627441406,0,0.19728813559322034,0.002711864406779661,56.5677947998,70.3562011719,0,0.9972881355932204,0.002711864406779661,,,0
density_0_nback_2_id_24,24,d0_n2,31.7501678467,33.5007781982,51.0002174377,36.3501853943,1.7506103515000042,2.0,True,,0.5992217064325658,False,7.99701309204,15.1260671616,75.8254013062,,,2.8111472129799995,0.5992217064325658,0.9117594846893246,0.636178542350006,-0.2875687135118,0.024835150933975002,False,,0.049832105616285816,0.010181037251771257,0.9492218494837132,0.11355248461335114,0.42410268522795497,3.1942577251331713e-06,1.6231007616418094e-05,-1.0613418240673744e-05,2.2451660060183498e-05,0.9492218494837132,1.9001853466162828,False,-0.00022956004774029248,0.0009118399782968539,-2.9250866750248542e-05,0.0010323873921351152,0.3101230546316042,0.2729092472543416,-0.06251884369803,,False,,0.09775511216385717,42.94509506071394,-1.0000741291063726,172.47064209,0.9309919901417129,0.0024645717806531116,121.155395508,249.961425781,0,0.226124460874923,0.0024645717806531116,55.9516983032,72.0910644531,0,0.9975354282193469,0.0024645717806531116,,,0
density_0_nback_2_id_25,25,d0_n2,31.7499465942,32.7999305725,45.6498184204,36.2497215271,1.049983978300002,2.0,True,,,False,2.79374289513,4.16286897659,73.8550491333,,,0.0,,0.9650060927737558,0.3821831364923247,-0.31780416482952384,0.02481762425189079,True,0.40006947518371305,5.340579999923989e-05,0.005011560073832381,6.937981628141188e-05,0.18666824982562397,0.39941763480498504,-4.117670500431382e-06,1.4879489232407115e-05,4.903442567457619e-06,2.4587920662847486e-05,1.150069475183713,2.2997214794162844,False,-0.00018380204588323815,0.0008923327674780481,0.0004334486832144476,0.0011673605172667207,0.25024852977989637,0.13663365129990535,-0.04814699332930099,1.0500693321325656,False,True,0.08988696767432412,32.52991202816228,-1.0001414149890544,172.784362793,0.9076517150395779,0.002638522427440633,78.1689453125,249.267700195,0,0.23614775725593667,0.002638522427440633,56.0412406921,71.0709228516,0,0.9973614775725593,0.002638522427440633,,,0
density_0_nback_2_id_26,26,d0_n2,31.800151825,33.4000167847,42.9006271362,37.3003044128,1.5998649596999996,2.0,True,,0.44998311993256834,False,3.75221371651,15.884762764,87.0030288696,,,1.5333092212599997,0.44998311993256834,0.8537171176707016,0.8864709372056385,-0.28565306030209375,0.025610334239910524,False,,0.04984807963256799,0.008250904238591938,0.24998331066743162,0.29406413947536464,0.057975510011140007,5.259949857473091e-06,1.962543750716041e-05,-6.391011422302781e-06,1.3837493068448482e-05,1.3499832153,2.5503044128000028,False,1.3706378204565798e-05,0.0008498768826585365,-7.762377443285186e-05,0.0013082948194307036,0.20009007788373298,0.23117794431763317,0.14381009503259332,2.049983262983716,False,True,0.1850146506473116,41.57787960857054,-0.9999902033954436,171.153625488,0.9438356164383561,0.002054794520547945,95.3305664062,192.81744384799998,0,0.2095890410958904,0.002054794520547945,55.8497428894,73.0352783203,0,0.9664383561643836,0.002054794520547945,137.659057617,194.167358398,0
density_0_nback_2_id_27,27,d0_n2,31.7499504089,33.4998245239,45.4502563477,37.4495048523,1.7498741150000043,2.0,True,,0.5501754284162814,False,5.4132399559,89.0760498047,89.0760498047,,,1.87082862854,0.5501754284162814,0.9071787105738236,0.7377028511554,-0.31321340543877146,0.03004538022766184,False,,4.959110000157807e-05,0.006811676946069715,1.200175523783713,0.5106345238909316,0.0,3.124606459741259e-06,1.5747491283239642e-05,-3.0322416340136e-06,1.4205545208639778e-05,1.6501755714674289,2.2995047569325706,False,-7.932265426500792e-05,0.0009814348799654419,0.0002723978527159608,0.0012283459567030335,0.25353497018341586,0.6369803521783575,-0.09827398039439035,0.1001753807325656,False,True,0.0368107379611762,42.31481191380092,-1.0002516447724132,172.523620605,0.9834765366820886,0.0026437541308658294,219.809387207,248.504638672,0,0.29477858559153997,0.0026437541308658294,56.1524276733,77.5542602539,0,0.9973562458691342,0.0026437541308658294,,,0
density_0_nback_2_id_28,28,d0_n2,31.7500476837,33.4504966736,45.0506095886,35.4501647949,1.7004489899,2.0,True,,,False,5.67129707336,13.8748216629,75.3535461426,,,1.956237196919,,0.8967959282531512,0.6499783436217452,-0.29281426922361764,0.027100658387343424,False,,0.0499522686162841,0.009059073273360882,0.8495032787162842,0.2882178565583971,0.21868547170891234,8.733624609037497e-07,1.4766926290512902e-05,1.7691585069091177e-06,1.706929143234423e-05,0.4995033740837158,1.5001647472162816,False,7.954766177093289e-06,0.0010792057022453768,5.9237584601283834e-05,0.000993843946024142,0.4204901069624247,0.19895068463110502,-0.06427636186899449,,False,,0.06435176398815146,42.30749331797303,-1.000328229094894,172.989379883,0.9129568106312292,0.0026578073089701,74.4514160156,249.424926758,0,0.24518272425249169,0.0026578073089701,56.4468231201,69.2469482422,0,0.9973421926910299,0.0026578073089701,,,0
density_0_nback_2_id_29,29,d0_n2,31.7497844696,34.8006858826,36.3497390747,39.9497909546,3.0509014129999983,2.0,True,2.0502154827162826,0.049314022032568516,True,32.8733444214,160.05708313,160.05708313,,,13.2459526062,,0.9972801877390706,0.9924555222378159,-0.6941334554744516,0.03003478609024737,False,,0.0002155303999984426,0.002858571784129045,0.49931406971628434,,0.07789653024324,5.645968550835655e-06,1.5159120461882189e-05,-5.860458226115484e-06,1.0458291330076705e-05,0.49931406971628434,4.649791002283713,False,-5.114650440990038e-05,0.000847646167840604,-0.00018564248556142903,0.0009829472259470832,,-0.16420410188540496,0.14659277809155166,,False,,0.031781750083159484,58.04006601072158,-1.0005527743367717,172.627502441,0.9240601503759398,0.0030075187969924814,94.3966064453,213.399414062,0,0.23082706766917294,0.0030075187969924814,55.0109100342,133.125854492,0,0.9969924812030075,0.0030075187969924814,,,0
density_0_nback_2_id_2,2,d0_n2,31.7504806519,33.7009391785,48.549987793,37.5504341125,1.950458526600002,2.0,True,,0.09906077381628364,False,13.5492916107,19.3869056702,109.011962891,,,1.7853279113599996,0.09906077381628364,0.9657961293280982,0.700568526177373,-0.35601431971935893,0.026279604454575,False,,0.049519300416285716,0.005953772820367333,0.5490608214999995,0.17529589469624052,0.4098908186579418,-1.5169980318482633e-06,1.595724853780843e-05,-7.697790876789724e-08,1.1703625344329207e-05,1.4990608691837153,2.350434064816284,False,-2.675523974548788e-05,0.0009395300355627238,0.00012154578116009486,0.0011395818733956806,0.2927260462848854,0.32823390443817035,-0.07064196224480415,1.0490608214999995,False,True,0.0849955526696392,45.73087287454824,-1.0001003439113063,172.393676758,0.8907242693773825,0.0025412960609911056,40.8980712891,249.359130859,0,0.20648030495552733,0.0025412960609911056,55.9373168945,76.7634277344,0,0.9974587039390089,0.0025412960609911056,,,0
density_0_nback_2_id_30,30,d0_n2,31.7491226196,33.449131012,47.1992607117,37.8996925354,1.700008392400001,2.0,True,,,False,4.03531360626,13.5945148468,76.7592544556,,,1.5504860877900002,,0.8951512670575851,0.7938964835795748,-0.29341570726208827,0.030052554793659213,False,,0.0008773803999986285,0.00878899423269088,2.850868940316282,0.1353281619938736,0.4557187293966834,9.026950740560526e-07,1.6893122718863624e-05,4.361827423586059e-06,1.4085963447763906e-05,2.5508689879999977,1.8996925353999998,False,3.825942492658684e-05,0.0009035935132882845,-3.2338933204629445e-05,0.0010407011197594044,0.26467202902829196,0.3216198991285738,-0.06900873392395,2.100868940316282,False,True,0.09290421002114531,41.64724920393974,-0.9955624983853291,173.115783691,0.925016160310278,0.002585649644473174,116.058105469,249.556213379,0,0.19844861021331608,0.002585649644473174,56.676864624,78.7205810547,0,0.9974143503555268,0.002585649644473174,,,0
density_0_nback_2_id_31,31,d0_n2,31.8001327515,33.000289917,49.3501625061,38.0502510071,1.200157165500002,2.0,True,,0.9497101306837124,False,1.67845511436,18.5495471954,76.3628082275,,,0.0,0.9497101306837124,0.8860965750602052,0.49944480441459943,-0.2428496815265,0.02159708429519605,True,0.2997100353162807,0.049867153132566955,0.014877363728983748,0.04971003531628071,0.09570642905186869,0.4284024126672333,-4.768646354144368e-06,1.555117373061254e-05,1.035516800129675e-05,1.1784661217167451e-05,2.7997100353162807,2.2502510547837176,False,-3.674324084634605e-05,0.0008761708245034056,-1.1960890806885012e-05,0.0008085937325099614,0.22701418557535805,0.3583971279439853,-0.08309607942742434,1.9497101306837124,False,True,0.08171467350908153,35.96332692383115,-1.000306036030635,171.97644043,0.9314465408805032,0.0025157232704402514,130.330566406,249.418273926,0,0.16855345911949685,0.0025157232704402514,56.3795547485,79.1116943359,0,0.9974842767295597,0.0025157232704402514,,,0
density_0_nback_2_id_32,32,d0_n2,31.8007316589,33.2009277344,42.9004936218,36.1005744934,1.4001960754999985,2.0,True,,,False,1.8025393486,10.1726350784,75.9169387817,,,1.50178980827,,0.8428626612203808,0.8081792270084177,-0.23433658267767857,0.02268030685617105,True,0.14907217023257147,0.04926824573256994,0.018175917170346074,0.04907226560000311,0.4156500046901883,0.028532625907495165,4.8518178940655525e-06,1.3479916028753706e-05,-1.2841381985949824e-05,1.7157237889946286e-05,0.7990722656000031,2.1005744934000035,False,-3.172306411996184e-05,0.0006415896667929391,0.00029534926657796433,0.0008495711498230754,0.23474154629391414,0.30220480935335825,-0.05148424554692816,,False,,0.09798616301695412,38.738157056344754,-1.0004268142931907,172.26373291,0.9117647058823529,0.0027359781121751026,71.7333984375,249.842163086,0,0.1997264021887825,0.0027359781121751026,52.3793945312,70.7618408203,0,0.9972640218878249,0.0027359781121751026,,,0
density_0_nback_2_id_33,33,d0_n2,31.7504024506,33.050327301,48.5503158569,36.5002059937,1.2999248504000036,2.0,True,,,False,2.55421304703,8.4218006134,107.000953674,,,0.0,,0.8681570741660083,0.5598139460555657,-0.29920899122965383,0.02708466135355132,True,0.09967279436742871,0.04959750171628485,0.007310347162834653,0.049672603632565426,0.1666140885816433,0.41831813814740004,-6.1410495609871105e-06,1.8551103197253246e-05,-8.372115677929308e-06,1.4177844437885646e-05,1.0496726036325654,2.4002060890674315,False,0.00017219327653629208,0.000907552647918419,-0.00021990064012155386,0.0012098589934217113,0.1928563641403214,4.97427767614216,-0.0921175488305416,0.7496726513162812,False,True,0.09224264168207998,36.72081005582847,-1.000331198890075,172.780334473,0.9117460317460317,0.0025396825396825397,83.1398925781,249.396850586,0,0.23492063492063492,0.0025396825396825397,54.9825057983,70.9918212891,0,0.9974603174603175,0.0025396825396825397,,,0
density_0_nback_2_id_34,34,d0_n2,31.8000926971,33.4505577087,46.5004272461,36.3005599976,1.650465011600005,2.0,True,,,False,7.46852684021,13.7758083344,75.1268157959,,,3.03491592407,,0.8880121852452268,0.6408789571703077,-0.2625989972642122,0.023054888275903948,False,,0.04990720753256994,0.012238157920142424,5.2994422912999966,0.0929147529898277,0.42825969615948833,2.3648839695861843e-06,1.567475694763363e-05,-5.354503911397927e-06,2.0980508188219556e-05,1.0494422912999966,1.800559997599997,False,-0.00013352030828466346,0.000997416937112659,0.00035938034206482814,0.0009828304794010415,0.36577621641128333,0.31115335485296663,-0.0699671119985403,,False,,0.11344053282846171,42.23034260234732,-1.0006497728715458,172.217224121,0.8988910632746249,0.002609262883235486,77.0960693359,249.390625,0,0.1578604044357469,0.002609262883235486,55.5914230347,71.6436767578,0,0.9973907371167645,0.002609262883235486,,,0
density_0_nback_2_id_35,35,d0_n2,31.750535965,33.7001571655,47.1008338928,37.1003036499,1.949621200500001,2.0,True,,0.24984288218371375,False,13.0009288788,17.1677474976,108.217063904,,,1.8137769698699984,0.24984288218371375,0.9588153246204776,0.7674579027245267,-0.34715025088720514,0.027480516166073686,False,,0.04946398731628321,0.007729527886767,0.6998429298674296,0.185696977468468,0.41800437023243664,3.1579100939838944e-06,1.4641164686154651e-05,2.659905998116795e-06,1.2588641530409652e-05,1.299842834499998,2.100303649899999,False,-1.749520257181763e-05,0.0009007814651739791,0.0001292787268397102,0.0012811003365896792,0.3009640149166437,0.3626956218231983,-0.07816470901013382,1.4998428821837138,False,True,0.07094223398785059,45.73897637026852,-1.0004991374337866,172.874267578,0.9217335058214747,0.00258732212160414,103.795043945,248.947753906,0,0.23609314359637776,0.00258732212160414,56.4634094238,75.9145507812,0,0.9974126778783958,0.00258732212160414,,,0
density_0_nback_2_id_36,36,d0_n2,31.7500743866,34.1503410339,55.8501663208,37.2500953674,2.400266647299997,2.0,True,2.099925518032567,0.0496590137837174,True,21.5840587616,23.5418243408,75.1229782104,0.9496588707325699,3.349925518032567,0.8803997039999985,,0.9867343563702995,0.851026910044256,-0.4588253858187708,0.02561992421551184,False,,0.049925565716282705,0.008390782679874375,4.649658918416286,0.07800649927636717,0.49059612266713,-5.197556745881461e-06,1.6596354470520256e-05,-1.5798297922430895e-06,2.133169964891072e-05,0.8496589661000016,2.2500953674,False,-1.2363445111754294e-05,0.0009765328720169877,-6.898649625558977e-06,0.0010684568118611505,0.14006408300127351,0.2596754025497594,-0.058638468485745325,,False,,0.08247628469112642,51.820142750236585,-1.0001603154765264,172.669677734,0.9837209302325581,0.002325581395348837,225.206176758,249.160644531,0,0.23953488372093024,0.002325581395348837,56.0655174255,78.2182617188,0,0.9976744186046511,0.002325581395348837,,,0
density_0_nback_2_id_37,37,d0_n2,31.800201416,34.4504699707,49.6001586914,38.550151825,2.6502685546999984,2.0,True,2.049798488632568,0.04953002930000139,True,26.7198963165,28.0019340515,75.2708892822,0.8995299339325697,3.549798488632568,1.3224182129000006,,0.99242807729517,0.5683825414059414,-0.5544346596272076,0.023057631118918422,False,,0.049798488632568194,0.007920527452920944,4.699530124667433,0.1947435769588764,0.4283931953211833,-7.64865893573421e-07,1.3843155853664068e-05,-7.202298016882472e-06,1.5336763486399255e-05,1.199530124667433,2.9001517296325687,False,-9.4737318249092e-05,0.0009260849235869202,6.514081452973562e-06,0.0009685639393565504,0.28216267929192657,-2.740815250601447,0.06010059677081669,2.199530124667433,False,True,0.07485568375434971,55.89034102960327,-1.0005947422099049,172.56628418,0.9285266457680251,0.0025078369905956114,109.315795898,248.985534668,0,0.23824451410658307,0.0025078369905956114,55.8746414185,99.38812255865,0,0.9974921630094044,0.0025078369905956114,,,0
density_0_nback_2_id_38,38,d0_n2,31.7501010895,32.4002113342,48.5002555847,36.2496833801,0.6501102447000022,2.0,True,,,False,2.89636325836,0.0506921261549,75.5760726929,,,0.0955807864666,,0.99644712064835,0.06081914957022639,-0.3587638070949231,0.028578100137785528,False,,0.04989886281628486,0.0008718312646338461,5.549788713483714,0.10061392565555385,0.4204978985711517,3.815660556636315e-06,1.6603440000021874e-05,1.221650056601777e-05,6.347090467147054e-06,1.3997886181162826,2.449683427783718,False,2.842519856481957e-05,0.0008424702089210888,0.00035795579606177696,0.0008302727351722089,0.14257007245370215,0.3020215618114,-0.06525618949284333,1.24978876116743,False,True,0.008123195678767835,27.715594161743113,-1.0003414522499816,172.729675293,0.9307056579783852,0.0025429116338207248,127.485839844,249.202880859,0,0.21678321678321677,0.0025429116338207248,56.1945571899,70.7827148438,0,0.9974570883661793,0.0025429116338207248,,,0
density_0_nback_2_id_39,39,d0_n2,31.8002967834,32.90026474,45.500087738,37.8502120972,1.099967956599997,2.0,True,,1.2497353553674344,False,2.23098945618,311.13772583,311.13772583,,,0.0,1.2497353553674344,0.908206197791368,0.88816015102996,-0.2660352140664091,0.02415557083134079,True,0.34973526000000277,0.04970312123256804,0.01043441871561909,0.04973530768371859,0.5834526430006721,0.0,2.959922331468395e-06,1.28171636892587e-05,9.914649218312228e-06,8.26722010822441e-06,2.5497353076837186,2.400212049516284,False,2.3493116490122107e-05,0.0007817068348982826,0.00015877724746859545,0.0009227965332691604,0.431884742462571,0.47383870485150525,-0.07141944693093451,,False,,0.08986287455037362,34.64079041387985,-1.000838492764895,172.515625,0.9120951751487112,0.0026437541308658294,50.5083007812,249.532470703,0,0.2048909451421018,0.0026437541308658294,55.9213485718,81.8485107422,0,0.9973562458691342,0.0026437541308658294,,,0
density_0_nback_2_id_40,40,d0_n2,31.8006496429,33.7505569458,45.2000617981,37.7004547119,1.949907302899998,2.0,True,,0.0994429588325687,False,13.6624851227,23.5847034454,74.2083969116,,,1.4161090850000004,0.0994429588325687,0.9636542629873016,0.8730670345331941,-0.3392509722556666,0.022667558422598683,False,,0.049350261732566736,0.008870643488945128,9.449443101883716,0.005940936505793068,0.3187914572345766,-5.321768437669658e-06,1.3943873533808456e-05,8.068732642805076e-06,1.394163608676699e-05,2.3494429588325687,1.6004548072674325,False,0.00012728880249965273,0.0009567921976299178,0.00013465928536916154,0.0009101398108706647,0.7101900312027399,-0.02706872202294849,0.006902237614827834,,False,,0.09864646060017765,46.35889319508231,-1.000557328271909,172.193786621,0.8234903782349038,0.0026542800265428003,35.1661376953,249.453735352,0,0.1366954213669542,0.0026542800265428003,55.5683059692,79.2583007812,0,0.9973457199734572,0.0026542800265428003,,,0
density_0_nback_2_id_41,41,d0_n2,31.7503643036,33.3004341125,66.1000900269,36.7997741699,1.5500698088999982,2.0,True,,6.899565935183716,False,2.87287259102,16.0649433136,72.950553894,,,2.62177371979,6.899565935183716,0.8447510755932142,0.8030205403674341,-0.28752848986651613,0.02763437117010263,False,,0.04963564871628279,0.00761726226248558,13.6995658875,0.09915170618249144,0.46146378827591494,4.607428049186612e-06,1.692933724133881e-05,2.404647091221838e-06,1.2704889389496155e-05,1.5495657921325687,1.949774265267429,False,-0.00019477884866064601,0.0010180834285372607,-0.0003785252497879387,0.0010970762090774637,0.22277127316799586,-0.05778526545227634,0.012005600010157132,1.2995657921325687,False,True,0.048528269327909,40.19342781523375,-1.0004535841720146,172.980651855,0.8971428571428571,0.002077922077922078,95.0056152344,249.58026123,0,0.5038961038961038,0.002077922077922078,55.1360549927,73.2574462891,0,0.9979220779220779,0.002077922077922078,,,0
density_0_nback_2_id_42,42,d0_n2,31.6994171143,33.8993873596,51.8997650146,40.0502510071,2.1999702452999976,2.0,True,2.050582885699999,0.0006127357674330369,True,17.0828838348,334.331787109,334.331787109,3.050612688083717,5.250582933383715,1.1106643677,,0.9918135716727791,0.8540032313785482,-0.43704387647186366,0.033623532196009207,False,,0.0005829333837148454,0.002368908509609136,3.3506126404000014,0.28745372560878935,0.419101315705725,6.702214414806288e-06,1.574601833717586e-05,-2.8136073653609084e-06,1.810761428677733e-05,2.4006125927162856,3.7502510547837176,False,-1.5706791840022383e-05,0.0008755914029430755,1.0497327221677502e-05,0.0009347646154353062,0.34418877825309285,1.6343088172674514,-0.11569645957368667,,False,,0.06261031405399223,48.62991841405795,-1.000362376470183,173.284545898,0.9287454323995128,0.00243605359317905,120.814208984,249.405334473,0,0.13276492082825822,0.00243605359317905,54.6078033447,144.841918945,0,0.997563946406821,0.00243605359317905,,,0
density_0_nback_2_id_43,43,d0_n2,31.7493095398,33.0998268127,56.5997886658,36.4996147156,1.350517272900003,2.0,True,,,False,3.03395628929,9.21224784851,114.577484131,,,0.0,,0.8463941243842354,0.3016664121887129,-0.2952448963015556,0.025715027935796053,True,0.10017323498371411,0.0006904602000012972,0.007997497756685555,0.00017309193256664912,0.17820680961014915,0.14521370313978765,2.546559411902473e-06,2.0351585968685133e-05,-9.56584905769259e-07,1.5218248402454075e-05,1.2501730919325666,2.149614810967435,False,0.00017654247780677396,0.0008633164813675095,8.505000941639263e-05,0.001151200268298139,0.22950404736846808,0.3775109919952391,-0.07009863798349952,2.7001731396162825,False,True,0.09272035277394541,36.70179382576527,-1.00016940713181,172.856689453,0.9654377880184332,0.002304147465437788,182.690185547,249.003540039,0,0.29838709677419356,0.002304147465437788,54.8606796265,71.2020263672,0,0.9976958525345622,0.002304147465437788,,,0
