scenario_id,density,nback,n_trials,delta_t_man_start_median,delta_t_man_start_mean,delta_t_man_start_sd,dt_req_to_first_median,dt_first_to_eff_median,dt_eff_to_stableA_median,init_peak_bf_mean,init_peak_st_deg_mean,st_reversals_mean,pct_brake_first,pct_steer_first,pct_simultaneous,pct_throttle_only
density_0_nback_0,0,0,57,1.2500381469999997,1.3660609381446431,0.6491120095921654,1.2000956535174314,0.0,18.0,55.76719854591054,8.485320698867701,77.17543859649123,96.49122807017544,3.508771929824561,0.0,0.0
density_0_nback_1,0,1,57,1.949859619199998,2.1517776355438594,0.7101502424287546,1.100605726216287,0.9000000953674316,21.549999952316284,58.99987827812693,5.299995343131894,99.52631578947368,0.0,100.0,0.0,0.0
density_0_nback_2,0,2,57,1.5749769210499984,1.5528717394148148,0.5577252169232849,2.1994873284918572,0.14999985694885254,17.5,61.466566771784215,11.649481739566035,101.29824561403508,57.89473684210527,42.10526315789473,0.0,0.0
density_10_nback_0,10,0,57,1.4500312805000029,1.5161501686641508,0.6617383576195567,0.15047836300000128,-0.14999985694885254,0.25,28.483853189559643,3.34465401986882,46.21052631578947,1.7543859649122806,54.385964912280706,43.859649122807014,0.0
density_10_nback_1,10,1,57,1.7999668120999992,2.0000246616736836,0.6964166256876514,1.2997241020325667,0.04999995231628418,20.84999990463257,160.1865985602649,11.50507947656365,79.7719298245614,100.0,0.0,0.0,0.0
density_10_nback_2,10,2,57,1.749042510999999,1.7842237907491232,0.6531635974755066,1.2003617286674313,-0.8000001907348633,17.5,71.42028510780877,10.053002472722083,62.26315789473684,96.49122807017544,3.508771929824561,0.0,0.0
density_20_nback_0,20,0,57,1.1504230499499997,1.3250188446039999,0.9161344517467896,0.3996722698662829,0.10000014305114746,21.549999952316284,160.8047775469386,4.765239999699109,206.26315789473685,1.7543859649122806,96.49122807017544,1.7543859649122806,0.0
density_20_nback_1,20,1,57,1.7000007628999967,1.6604995392859647,0.5928063054191388,0.7995998859837172,-0.7000000476837158,23.399999856948853,279.9726217169983,9.486797753750958,47.473684210526315,100.0,0.0,0.0,0.0
density_20_nback_2,20,2,57,1.8000259398999958,2.0192312273999997,0.9652279733159503,1.0494055748325692,-0.75,24.25,79.17259289924385,15.18968762109325,21.894736842105264,100.0,0.0,0.0,0.0
