trial_id,participant_id,scenario_id,density,nback,total_samples,duration_s,dt_mean,dt_std,is_strictly_monotonic,has_duplicate_timestamps,has_tor_request,tor_request_time,has_manual_start,manual_start_time,has_manual_stop,manual_stop_time,delta_t_manual_start,bf_min,bf_max,acc_min,acc_max,st_min_rad,st_max_rad,min_obstacle_distance,has_lane_change,lane_change_time,collision_outcome,usable_status,reason_code
density_0_nback_0_id_10,10,density_0_nback_0,0,0,1436,71.75,0.05,9.536743164062499e-08,True,False,True,29.4496212006,True,30.350107193,True,41.6502990723,0.9004859924000002,0.0,74.2533416748,0.0,1.0,-0.20949433744,0.170420840383,-829.641967773,True,34.749420166,False,USABLE_FULL,NONE
density_0_nback_1_id_10,10,density_0_nback_1,0,1,1871,93.5,0.05,9.5367431640625e-08,True,False,True,34.2493057251,True,35.9499168396,True,63.4492340088,1.7006111144999991,0.0,260.992462158,0.0,1.0,-0.417636245489,0.316358268261,-1051.88757324,True,43.5499000549,False,USABLE_FULL,NONE
density_0_nback_2_id_10,10,density_0_nback_2,0,2,1699,84.90000009536743,0.05000000005616456,9.540952923457695e-08,True,False,True,31.7995815277,True,34.0494766235,True,54.7506217957,2.2498950957999995,0.0,304.301574707,0.0,1.0,-0.121044337749,0.105943761766,-1156.62695312,True,39.3995361328,False,USABLE_FULL,NONE
density_10_nback_0_id_10,10,density_10_nback_0,10,0,1523,76.09999990463257,0.049999999937340715,9.53204049977607e-08,True,False,True,21.1004562378,True,22.500202179,True,45.9496269226,1.399745941199999,0.0,278.2371521,0.0,1.0,-1.06301271915,0.718621075153,-866.759521484,True,30.650396347,False,USABLE_FULL,NONE
density_10_nback_1_id_10,10,density_10_nback_1,10,1,1454,72.65000009536743,0.05000000006563485,9.541662250294547e-08,True,False,True,26.0500030518,True,27.4995384216,True,42.5492782593,1.4495353697999995,0.0,143.423416138,0.0,1.0,-0.112994559109,0.156758412719,-1020.26379395,True,33.1497993469,False,USABLE_FULL,NONE
density_10_nback_2_id_10,10,density_10_nback_2,10,2,1495,74.70000004768372,0.05000000003191681,9.539136090601252e-08,True,False,True,26.8997211456,True,28.5495586395,True,44.5992088318,1.649837493899998,0.0,259.482849121,0.0,1.0,-0.897776722908,1.48109984398,-735.111206055,True,35.5999107361,False,USABLE_FULL,NONE
density_20_nback_0_id_10,10,density_20_nback_0,20,0,1940,96.95000004768372,0.050000000024591915,9.538587062077307e-08,True,False,True,48.6003189087,True,49.4007225037,True,66.8005142212,0.8004035950000059,0.0,101.176795959,0.0,1.0,-0.151415869594,0.128954172134,-1027.36254883,True,55.7502212524,False,USABLE_FULL,NONE
density_20_nback_1_id_10,10,density_20_nback_1,20,1,1789,89.40000009536743,0.05000000005333749,9.540741146237174e-08,True,False,True,28.7000923157,True,30.0001888275,True,59.2502174377,1.3000965117999996,0.0,345.726226807,0.0,1.0,-0.412749230862,0.420659035444,-794.811523438,True,40.8994483948,False,USABLE_FULL,NONE
density_20_nback_2_id_10,10,density_20_nback_2,20,2,1999,99.90000009536743,0.05000000004773145,9.54032115693168e-08,True,False,True,43.5499992371,True,45.2491455078,True,69.7992706299,1.6991462706999982,0.0,236.899169922,0.0,1.0,-1.16921639442,1.00071310997,-1103.36010742,True,54.299987793,False,USABLE_FULL,NONE
density_0_nback_0_id_11,11,density_0_nback_0,0,0,1480,73.95000004768372,0.05000000003224051,9.53916035108802e-08,True,False,True,29.4492549896,True,30.949426651,True,43.8493270874,1.5001716613999996,0.0,75.1641082764,0.0,1.0,-0.209673821926,0.343957692385,-848.548217773,True,34.6493492126,False,USABLE_FULL,NONE
density_0_nback_1_id_11,11,density_0_nback_1,0,1,1782,89.04999995231628,0.04999999997322644,9.534734559486914e-08,True,False,True,34.2008247375,True,35.8000335693,True,58.9009590149,1.5992088317999986,0.0,262.852416992,0.0,1.0,-0.303445965052,0.314722925425,-1012.38842773,True,41.1509399414,False,USABLE_FULL,NONE
density_0_nback_2_id_11,11,density_0_nback_2,0,2,1645,82.20000004768372,0.05000000002900469,9.538917827048527e-08,True,False,True,31.8001747131,True,33.1502952576,True,52.050163269,1.350120544500001,0.0,92.9315185547,0.0,1.0,-0.347767472267,0.227227792144,-1104.55773926,True,37.1000175476,False,USABLE_FULL,NONE
density_10_nback_0_id_11,11,density_10_nback_0,10,0,1366,68.25,0.05,9.536743164062499e-08,True,False,True,21.1001262665,True,22.8506965637,True,38.1001701355,1.750570297200003,0.0,308.121185303,0.0,1.0,-0.159605965018,0.179768815637,-750.884033203,True,27.550245285,False,USABLE_FULL,NONE
density_10_nback_1_id_11,11,density_10_nback_1,10,1,1447,72.29999995231628,0.04999999996702371,9.534269051229117e-08,True,False,True,26.0499591827,True,27.4500141144,True,42.1505393982,1.400054931699998,0.0,76.3351669312,0.0,1.0,-0.127276331186,0.274926453829,-1020.38232422,True,33.3499259949,False,USABLE_FULL,NONE
density_10_nback_2_id_11,11,density_10_nback_2,10,2,1449,72.40000009536743,0.050000000065861486,9.54167922387412e-08,True,False,True,26.8996601105,True,28.6498336792,True,42.2998466492,1.7501735686999993,0.0,155.989898682,0.0,1.0,-0.19103294611,0.345395833254,-696.69152832,True,32.9997215271,False,USABLE_FULL,NONE
density_20_nback_0_id_11,11,density_20_nback_0,20,0,1955,97.70000004768372,0.05000000002440313,9.538572911054384e-08,True,False,False,,True,47.9763565063,True,67.5263137817,,0.0,93.6900100708,0.0,1.0,-0.15795686841,0.228665947914,-1045.96240234,True,53.8761672974,False,USABLE_PREEMPTIVE,PREEMPTIVE_TAKEOVER_NO_TOR_ISSUED
density_20_nback_1_id_11,11,density_20_nback_1,20,1,1412,70.54999995231628,0.04999999996620573,9.534207657948954e-08,True,False,True,24.1509056091,True,26.0000743866,True,40.4003677368,1.849168777500001,0.0,326.374298096,0.0,1.0,-0.174752444029,0.191993102431,-735.560791016,True,30.450006485,False,USABLE_FULL,NONE
density_20_nback_2_id_11,11,density_20_nback_2,20,2,1970,98.45000004768372,0.05000000002421723,9.538558975581688e-08,True,False,True,49.1496543884,True,50.7491912842,True,68.2992477417,1.5995368958,0.0,149.610473633,0.0,1.0,-0.182405427098,0.222673654556,-1110.89489746,True,55.8493270874,False,USABLE_FULL,NONE
density_0_nback_0_id_12,12,density_0_nback_0,0,0,1440,71.95000004768372,0.050000000033136704,9.539227517517139e-08,True,False,True,29.4500656128,True,30.0508518219,True,41.8500213623,0.6007862091000007,0.0,73.4826812744,0.0,1.0,-0.220756113529,0.25335419178,-832.569458008,True,33.8002815247,False,USABLE_FULL,NONE
density_0_nback_1_id_12,12,density_0_nback_1,0,1,1854,92.65000009536743,0.0500000000514665,9.540600982831383e-08,True,False,True,34.1494140625,True,35.4995117188,True,62.4999198914,1.350097656300001,0.0,228.907806396,0.0,1.0,-0.258846491575,0.31724178791,-1091.19506836,True,39.999458313,False,USABLE_FULL,NONE
density_0_nback_2_id_12,12,density_0_nback_2,0,2,1515,75.70000004768372,0.05000000003149519,9.539104490819641e-08,True,False,True,31.7492523193,True,32.4492111206,True,45.5492744446,0.6999588012999993,0.0,73.3395233154,0.0,1.0,-0.206782206893,0.173536837101,-964.021606445,True,36.699306488,False,USABLE_FULL,NONE
density_10_nback_0_id_12,12,density_10_nback_0,10,0,1416,70.75,0.05,9.536743164062499e-08,True,False,True,21.099521637,True,21.6993141174,True,40.6491088867,0.5997924804000014,0.0,257.753601074,0.0,1.0,-0.208253473043,0.207333371043,-784.740722656,True,25.899061203,False,USABLE_FULL,NONE
density_10_nback_1_id_12,12,density_10_nback_1,10,1,1603,80.09999990463257,0.04999999994046977,9.532275492182668e-08,True,False,True,26.0502262115,True,27.1500854492,True,50.0008926392,1.0998592376999987,0.0,258.872497559,0.0,1.0,-1.66178297997,1.13254356384,-1228.84411621,True,34.1001434326,False,USABLE_FULL,NONE
density_10_nback_2_id_12,12,density_10_nback_2,10,2,1474,73.65000009536743,0.05000000006474367,9.541595507475067e-08,True,False,True,26.9495868683,True,27.3504886627,True,43.5000801086,0.4009017943999993,0.0,182.626556396,0.0,1.0,-0.26048257947,0.336287558079,-848.834106445,True,31.7497177124,False,USABLE_FULL,NONE
density_20_nback_0_id_12,12,density_20_nback_0,20,0,1947,97.29999995231628,0.04999999997549655,9.534904913272629e-08,True,False,True,48.6495780945,True,49.1997795105,True,67.1504058838,0.5502014160000002,0.0,105.014724731,0.0,1.0,-0.190075561404,0.179768815637,-1034.63378906,True,54.0995750427,False,USABLE_FULL,NONE
density_20_nback_1_id_12,12,density_20_nback_1,20,1,1372,68.54999995231628,0.049999999965219755,9.534133654462483e-08,True,False,True,24.0990428925,True,25.3992652893,True,38.4491729736,1.3002223967999988,0.0,282.130218506,0.0,1.0,-0.33293184638,0.211887523532,-708.516357422,True,29.0992851257,False,USABLE_FULL,NONE
density_20_nback_2_id_12,12,density_20_nback_2,20,2,1877,93.79999995231628,0.04999999997458224,9.53483630277984e-08,True,False,True,49.1500778198,True,49.6501426697,True,63.6999702454,0.5000648498999993,0.0,156.714904785,0.0,1.0,-0.303689450026,0.208771526814,-1018.74841309,True,54.2501792908,False,USABLE_FULL,NONE
density_0_nback_0_id_13,13,density_0_nback_0,0,0,1506,75.25,0.05,9.536743164062499e-08,True,False,True,29.4501628876,True,30.900182724,True,45.1006660461,1.4500198363999992,0.0,74.3689117432,0.0,1.0,-0.209684178233,0.185761108994,-898.05065918,True,34.9001693726,False,USABLE_FULL,NONE
density_0_nback_1_id_13,13,density_0_nback_1,0,1,1710,85.45000004768372,0.05000000002790153,9.53883514125504e-08,True,False,True,34.199546814,True,35.9995765686,True,55.3491973877,1.800029754599997,0.0,178.210159302,0.0,1.0,-0.244216233492,0.297696948051,-847.371337891,True,41.7990989685,False,USABLE_FULL,NONE
density_0_nback_2_id_13,13,density_0_nback_2,0,2,1541,77.0,0.05,9.536743164062499e-08,True,False,True,31.7993583679,True,33.699256897,True,46.8494987488,1.8998985290999997,0.0,73.6564407349,0.0,1.0,-0.190312922001,0.138302147388,-969.169067383,True,37.6493377686,False,USABLE_FULL,NONE
density_10_nback_0_id_13,13,density_10_nback_0,10,0,1335,66.70000004768372,0.05000000003574492,9.539422986246252e-08,True,False,True,21.1491680145,True,22.9496307373,True,36.5498847961,1.8004627228000025,0.0,73.9541549683,0.0,1.0,-0.173467516899,0.176652833819,-728.389648438,True,27.0998306274,False,USABLE_FULL,NONE
density_10_nback_1_id_13,13,density_10_nback_1,10,1,1456,72.75,0.05,9.536743164062499e-08,True,False,True,26.0502758026,True,29.0002346039,True,42.6502418518,2.9499588012999993,0.0,263.9269104,0.0,1.0,-0.291465193033,0.245986253023,-983.47644043,True,33.150177002,False,USABLE_FULL,NONE
density_10_nback_2_id_13,13,density_10_nback_2,10,2,1459,72.90000009536743,0.050000000065409764,9.541645393048676e-08,True,False,True,26.9003047943,True,29.3496646881,True,42.7996635437,2.4493598938000005,0.0,76.9804992676,0.0,1.0,-0.606496989727,1.05070507526,-704.359008789,True,34.2497062683,False,USABLE_FULL,NONE
density_20_nback_0_id_13,13,density_20_nback_0,20,0,1975,98.70000004768372,0.05000000002415588,9.538554377475106e-08,True,False,True,48.7005805969,True,51.5499458313,True,68.6000213623,2.849365234400004,0.0,105.016571045,0.0,1.0,-0.23524159193,0.342101991177,-1069.57836914,True,55.7501831055,False,USABLE_FULL,NONE
density_20_nback_1_id_13,13,density_20_nback_1,20,1,1425,71.20000004768372,0.05000000003348576,9.539253677400637e-08,True,False,True,24.1492576599,True,27.0993289948,True,41.0500106812,2.9500713348999987,0.0,327.545257568,0.0,1.0,-0.263603806496,0.202779233456,-697.233886719,True,31.2493782043,False,USABLE_FULL,NONE
density_20_nback_2_id_13,13,density_20_nback_2,20,2,1874,93.65000009536743,0.05000000005091694,9.54055981172868e-08,True,False,True,49.1489906311,True,52.7499732971,True,63.499382019,3.600982666,0.0,146.486923218,0.0,1.0,-0.230104088783,0.316153436899,-818.824035645,True,56.249168396,False,USABLE_FULL,NONE
density_0_nback_0_id_14,14,density_0_nback_0,0,0,1329,66.40000009536743,0.05000000007181282,9.542124903641998e-08,True,False,False,,True,29.2491111755,True,36.2992210388,,0.0,138.809020996,0.0,1.0,-0.405079066753,0.735134661198,-683.621459961,True,31.399187088,False,USABLE_PREEMPTIVE,PREEMPTIVE_TAKEOVER_NO_TOR_ISSUED
density_0_nback_1_id_14,14,density_0_nback_1,0,1,1508,75.34999990463257,0.049999999936717034,9.531993659206862e-08,True,False,True,34.2001571655,True,36.6003036499,True,45.25025177,2.400146484399997,0.0,182.26914978,0.0,1.0,-0.271228641272,0.357500880957,-590.33215332,True,39.5503044128,False,USABLE_FULL,NONE
density_0_nback_2_id_14,14,density_0_nback_2,0,2,1398,69.84999990463257,0.049999999931734124,9.531619403496557e-08,True,False,True,31.7500171661,True,32.5009155273,True,39.7501945496,0.7508983612000009,0.0,74.5509872437,0.0,1.0,-0.492892771959,0.258286058903,-805.732299805,True,35.1001853943,False,USABLE_FULL,NONE
density_10_nback_0_id_14,14,density_10_nback_0,10,0,1190,59.450000047683716,0.05000000004010405,9.53974965070327e-08,True,False,False,,True,20.6501750946,True,29.3001804352,,0.0,103.920249939,0.0,1.0,-0.290027022362,0.29170486331,-675.175292969,True,21.7500705719,False,USABLE_PREEMPTIVE,PREEMPTIVE_TAKEOVER_NO_TOR_ISSUED
density_10_nback_1_id_14,14,density_10_nback_1,10,1,1300,64.95000004768372,0.05000000003670802,9.539495161901838e-08,True,False,True,26.0495891571,True,27.9996700287,True,34.7998771667,1.9500808715999973,0.0,162.150970459,0.0,1.0,-0.268454760313,0.202779233456,-803.626708984,True,31.2495994568,False,USABLE_FULL,NONE
density_10_nback_2_id_14,14,density_10_nback_2,10,2,1307,65.29999995231628,0.04999999996348873,9.534003726606419e-08,True,False,True,26.9003543854,True,27.8501663208,True,35.150554657,0.9498119353999996,0.0,264.365814209,0.0,1.0,-0.29458117485,0.299374997616,-573.80090332,True,30.300409317,False,USABLE_FULL,NONE
density_20_nback_0_id_14,14,density_20_nback_0,20,0,1737,86.79999995231628,0.04999999997253242,9.534682477501063e-08,True,False,False,,True,47.6994285583,True,56.6493339539,,0.0,120.351417542,0.0,1.0,-0.213085979223,0.329768896103,-769.249267578,True,49.7995986938,False,USABLE_PREEMPTIVE,PREEMPTIVE_TAKEOVER_NO_TOR_ISSUED
density_20_nback_1_id_14,14,density_20_nback_1,20,1,1277,63.799999952316284,0.04999999996263032,9.533939293475517e-08,True,False,True,24.050819397,True,24.6001033783,True,33.6504096985,0.5492839812999968,0.0,140.859863281,0.0,1.0,-0.571414768696,0.401142239571,-601.655273438,True,29.9999656677,False,USABLE_FULL,NONE
density_20_nback_2_id_14,14,density_20_nback_2,20,2,1739,86.90000009536743,0.05000000005487194,9.540856094069004e-08,True,False,True,49.1499214172,True,50.4001159668,True,56.7998008728,1.2501945496000033,0.0,157.112716675,0.0,1.0,-0.220756113529,0.337078720331,-790.293518066,True,52.8999023438,False,USABLE_FULL,NONE
density_0_nback_0_id_15,15,density_0_nback_0,0,0,1516,75.75,0.05,9.536743164062499e-08,True,False,True,29.4498729706,True,30.9498062134,True,45.6501655579,1.4999332427999974,0.0,214.925842285,0.0,1.0,-0.409133315086,0.430836796761,-841.962280273,True,36.649772644,False,USABLE_FULL,NONE
density_0_nback_1_id_15,15,density_0_nback_1,0,1,1635,81.70000004768372,0.0500000000291822,9.538931131637971e-08,True,False,True,34.199962616,True,36.999786377,True,51.5498466492,2.799823760999999,0.0,261.979949951,0.0,1.0,-0.622260570526,0.316497832537,-798.339599609,True,42.6002006531,False,USABLE_FULL,NONE
density_0_nback_2_id_15,15,density_0_nback_2,0,2,1565,78.20000004768372,0.05000000003048831,9.539029025969391e-08,True,False,True,31.8005638123,True,32.5001525879,True,48.0500869751,0.6995887755999988,0.0,100.355690002,0.0,1.0,-0.39864730835,0.174332022667,-964.195678711,True,38.0500526428,False,USABLE_FULL,NONE
density_10_nback_0_id_15,15,density_10_nback_0,10,0,1359,67.90000009536743,0.05000000007022638,9.542006105125756e-08,True,False,False,,True,20.6996173859,True,37.7492332458,,0.0,107.53364563,0.0,1.0,-0.340653181076,0.322385430336,-699.628173828,True,31.3500423431,False,USABLE_PREEMPTIVE,PREEMPTIVE_TAKEOVER_NO_TOR_ISSUED
density_10_nback_1_id_15,15,density_10_nback_1,10,1,1482,74.04999995231628,0.04999999996780303,9.53432754171318e-08,True,False,True,26.0996589661,True,27.9503726959,True,43.8997192383,1.850713729799999,0.0,197.835479736,0.0,1.0,-0.158507838845,0.190315261483,-989.630859375,True,35.1994132996,False,USABLE_FULL,NONE
density_10_nback_2_id_15,15,density_10_nback_2,10,2,1490,74.45000004768372,0.05000000003202398,9.539144123138702e-08,True,False,True,26.9000720978,True,30.5500297546,True,44.3008804321,3.6499576568000016,0.0,192.342147827,0.0,1.0,-0.193766236305,0.210449367762,-730.594604492,True,36.9000854492,False,USABLE_FULL,NONE
density_20_nback_0_id_15,15,density_20_nback_0,20,0,2010,100.45000004768372,0.05000000002373505,9.538522831413985e-08,True,False,False,,True,47.6496200562,True,70.2996673584,,0.0,117.275154114,0.0,1.0,-0.264063775539,0.296888440847,-1114.88037109,True,59.4491653442,False,USABLE_PREEMPTIVE,PREEMPTIVE_TAKEOVER_NO_TOR_ISSUED
density_20_nback_1_id_15,15,density_20_nback_1,20,1,1770,88.45000004768372,0.050000000026955184,9.538764207574583e-08,True,False,True,24.1497268677,True,25.8497333527,True,58.3495788574,1.7000064849999994,0.0,369.807739258,0.0,1.0,-0.245444372296,0.758145034313,-716.137939453,False,,False,USABLE_FULL,NONE
density_20_nback_2_id_15,15,density_20_nback_2,20,2,2267,113.29999995231628,0.04999999997895688,9.535164567054747e-08,True,False,True,49.1494750977,True,50.499168396,True,83.19921875,1.3496932983000036,0.0,358.479248047,0.0,1.0,-0.489450573921,1.10665690899,-923.701416016,False,,False,USABLE_FULL,NONE
density_0_nback_0_id_16,16,density_0_nback_0,0,0,1582,79.04999995231628,0.049999999969839524,9.534480382841909e-08,True,False,True,29.4497737885,True,30.649274826,True,48.9492797852,1.1995010374999993,0.0,74.8068847656,0.0,1.0,-0.387924492359,0.242568060756,-974.630981445,True,35.3991279602,False,USABLE_FULL,NONE
density_0_nback_1_id_16,16,density_0_nback_1,0,1,1707,85.29999995231628,0.0499999999720494,9.53464622927543e-08,True,False,True,34.1993942261,True,35.5495834351,True,55.1501274109,1.3501892089999998,0.0,212.436828613,0.0,1.0,-0.421446442604,0.322385430336,-893.486450195,True,40.0495223999,False,USABLE_FULL,NONE
density_0_nback_2_id_16,16,density_0_nback_2,0,2,1605,80.20000004768372,0.050000000029728,9.538972040438941e-08,True,False,True,31.8001308441,True,33.0000953674,True,50.0508804321,1.1999645233000003,0.0,76.7194824219,0.0,1.0,-0.265239387751,0.124400027096,-1051.49633789,True,37.6000442505,False,USABLE_FULL,NONE
density_10_nback_0_id_16,16,density_10_nback_0,10,0,1603,80.09999990463257,0.04999999994046977,9.532275492182668e-08,True,False,True,21.1497879028,True,22.4498920441,True,49.9503746033,1.3001041413000003,0.0,376.540130615,0.0,1.0,-0.451099902391,0.251676350832,-1026.38110352,True,27.3003253937,False,USABLE_FULL,NONE
density_10_nback_1_id_16,16,density_10_nback_1,10,1,1646,82.25,0.05,9.5367431640625e-08,True,False,True,26.0494499207,True,28.1993045807,True,52.1493034363,2.1498546600000026,0.0,189.156555176,0.0,1.0,-0.268454760313,0.179768815637,-1255.05236816,True,33.9990615845,False,USABLE_FULL,NONE
density_10_nback_2_id_16,16,density_10_nback_2,10,2,1507,75.29999995231628,0.049999999968337504,9.534367655555999e-08,True,False,True,26.9000492096,True,28.5506896973,True,45.1509094238,1.6506404877000023,0.0,116.762443542,0.0,1.0,-0.288349181414,0.369844377041,-744.850463867,True,33.1507873535,False,USABLE_FULL,NONE
density_20_nback_0_id_16,16,density_20_nback_0,20,0,2026,101.25,0.05,9.5367431640625e-08,True,False,True,48.6492767334,True,49.7995452881,True,71.0999145508,1.1502685546999984,0.0,104.959632874,0.0,1.0,-0.477226287127,0.280918747187,-1134.53625488,True,55.4001579285,False,USABLE_FULL,NONE
density_20_nback_1_id_16,16,density_20_nback_1,20,1,1444,72.15000009536743,0.0500000000660897,9.541696314995817e-08,True,False,True,24.0507888794,True,25.8003101349,True,42.0000076294,1.7495212554999995,0.0,328.730926514,0.0,1.0,-0.203977689147,0.213325664401,-720.344970703,True,31.5503120422,False,USABLE_FULL,NONE
density_20_nback_2_id_16,16,density_20_nback_2,20,2,1963,98.09999990463257,0.049999999951392746,9.533095683803936e-08,True,False,True,49.1499557495,True,51.0492782593,True,67.950012207,1.899322509800001,0.0,156.580078125,0.0,1.0,-0.27756306529,0.264140337706,-917.900390625,True,54.8000221252,False,USABLE_FULL,NONE
density_0_nback_0_id_17,17,density_0_nback_0,0,0,1441,72.0,0.05,9.536743164062499e-08,True,False,True,29.450553894,True,30.6995410919,True,41.8502578735,1.2489871979,0.0,74.7475891113,0.0,1.0,-0.207862719893,0.274926453829,-833.741577148,True,33.2495613098,False,USABLE_FULL,NONE
density_0_nback_1_id_17,17,density_0_nback_1,0,1,1597,79.79999995231628,0.049999999970122985,9.534501656523812e-08,True,False,True,34.2004699707,True,35.7005691528,True,49.6505622864,1.5000991821000014,0.0,261.591339111,0.0,1.0,-0.588413596153,0.318075150251,-756.594726562,True,40.0506820679,False,USABLE_FULL,NONE
density_0_nback_2_id_17,17,density_0_nback_2,0,2,1494,74.65000009536743,0.05000000006387638,9.541530551561356e-08,True,False,True,31.8001346588,True,33.5002365112,True,44.5003395081,1.7001018523999996,0.0,76.7187042236,0.0,1.0,-0.443709939718,0.212534636259,-937.693115234,True,36.6501617432,False,USABLE_FULL,NONE
density_10_nback_0_id_17,17,density_10_nback_0,10,0,1330,66.45000004768372,0.05000000003587939,9.539433064395789e-08,True,False,True,21.1001434326,True,21.6501579285,True,36.3002891541,0.5500144959000011,0.0,188.148040771,0.0,1.0,-0.246191352606,1.42181694508,-723.2890625,True,24.6998519897,False,USABLE_FULL,NONE
density_10_nback_1_id_17,17,density_10_nback_1,10,1,1422,71.04999995231628,0.04999999996644355,9.534225507601252e-08,True,False,True,26.1005077362,True,27.4003715515,True,40.9502944946,1.2998638153000002,0.0,98.8175582886,0.0,1.0,-0.101149924099,0.182645127177,-984.000488281,True,32.4003944397,False,USABLE_FULL,NONE
density_10_nback_2_id_17,17,density_10_nback_2,10,2,1424,71.15000009536743,0.050000000067018574,9.541765879666166e-08,True,False,True,27.0000743866,True,28.1002063751,True,41.1000518799,1.1001319884999994,0.0,308.696258545,0.0,1.0,-0.192253887653,0.191993102431,-674.387084961,True,32.4000740051,False,USABLE_FULL,NONE
density_20_nback_0_id_17,17,density_20_nback_0,20,0,1897,94.79999995231628,0.04999999997485036,9.53485642287649e-08,True,False,True,48.6004524231,True,49.7510299683,True,64.7001876831,1.1505775452000009,0.0,150.088653564,0.0,1.0,-0.205415844917,0.25335419178,-973.607727051,True,55.0498428345,False,USABLE_FULL,NONE
density_20_nback_1_id_17,17,density_20_nback_1,20,1,1387,69.29999995231628,0.04999999996559616,9.534161906522732e-08,True,False,True,24.1003341675,True,25.4505405426,True,39.150428772,1.3502063750999973,0.0,292.815185547,0.0,1.0,-0.299004912376,0.221517875791,-680.861328125,True,30.2003498077,False,USABLE_FULL,NONE
density_20_nback_2_id_17,17,density_20_nback_2,20,2,1903,95.09999990463257,0.049999999949859396,9.532980558303544e-08,True,False,True,49.249874115,True,51.099281311,True,65.0496139526,1.8494071960000014,0.0,205.223556519,0.0,1.0,-0.216201975942,0.167304843664,-849.977111816,True,54.4994621277,False,USABLE_FULL,NONE
density_0_nback_0_id_18,18,density_0_nback_0,0,0,1505,75.20000004768372,0.0500000000317046,9.539120185694359e-08,True,False,True,29.4499092102,True,30.4500293732,True,45.1002540588,1.0001201629999983,0.0,73.6590499878,0.0,1.0,-0.209653884172,0.188877105713,-855.374389648,True,34.0000190735,False,USABLE_FULL,NONE
density_0_nback_1_id_18,18,density_0_nback_1,0,1,1671,83.5,0.05,9.5367431640625e-08,True,False,True,34.2000198364,True,35.8498535156,True,53.4000358582,1.6498336792000003,0.0,212.571350098,0.0,1.0,-0.243373125792,0.306505471468,-809.127075195,True,40.7002983093,False,USABLE_FULL,NONE
density_0_nback_2_id_18,18,density_0_nback_2,0,2,1528,76.34999990463257,0.049999999937545885,9.532055908660302e-08,True,False,True,31.8001861572,True,32.7999458313,True,46.2497444153,0.9997596741000017,0.0,73.5903015137,0.0,1.0,-0.466764509678,0.339075148106,-937.833740234,True,36.65001297,False,USABLE_FULL,NONE
density_10_nback_0_id_18,18,density_10_nback_0,10,0,1320,65.95000004768372,0.05000000003615142,9.539453449826855e-08,True,False,True,21.1005496979,True,22.0002174377,True,35.8001365662,0.8996677398000017,0.0,75.8802261353,0.0,1.0,-0.173892274499,0.199663236737,-717.891113281,True,25.5505199432,False,USABLE_FULL,NONE
density_10_nback_1_id_18,18,density_10_nback_1,10,1,1549,77.40000009536743,0.05000000006160687,9.541360571469782e-08,True,False,True,26.1000576019,True,27.6501598358,True,47.3001327515,1.5501022338999988,0.0,100.868400574,0.0,1.0,-0.29601931572,0.377514541149,-1048.33007812,True,33.9002304077,False,USABLE_FULL,NONE
density_10_nback_2_id_18,18,density_10_nback_2,10,2,1868,93.34999990463257,0.049999999948919426,9.532909982676806e-08,True,False,True,26.9501113892,True,28.400056839,True,63.2501449585,1.4499454498000013,0.0,190.511032104,0.0,1.0,-0.386622816324,0.308483302593,-1151.89782715,True,34.2500610352,False,USABLE_FULL,NONE
density_20_nback_0_id_18,18,density_20_nback_0,20,0,2090,104.45000004768372,0.0500000000228261,9.538454694556581e-08,True,False,True,48.650302887,True,49.450088501,True,74.350189209,0.799785614000001,0.0,334.575958252,0.0,1.0,-0.524685263634,0.552489519119,-1129.44238281,True,60.5001716614,False,USABLE_FULL,NONE
density_20_nback_1_id_18,18,density_20_nback_1,20,1,1473,73.59999990463257,0.04999999993521234,9.531880649463374e-08,True,False,True,24.0497589111,True,25.0997638702,True,43.4997215271,1.0500049591000007,0.0,210.697616577,0.0,1.0,-0.180125042796,0.145972281694,-741.831298828,True,29.5495948792,False,USABLE_FULL,NONE
density_20_nback_2_id_18,18,density_20_nback_2,20,2,2371,118.5,0.05,9.5367431640625e-08,True,False,True,49.1494369507,True,49.999256134,True,88.3495254517,0.8498191832999993,0.0,310.64944458,0.0,1.0,-0.51701515913,0.853302657604,-1118.88415527,True,75.2994842529,False,USABLE_FULL,NONE
density_0_nback_0_id_19,19,density_0_nback_0,0,0,1543,77.09999990463257,0.04999999993815342,9.532101535340454e-08,True,False,True,29.4502487183,True,30.4502735138,True,47.0003662109,1.0000247955,0.0,76.0667572021,0.0,1.0,-0.20963537693,0.189359501004,-933.852661133,True,33.8002853394,False,USABLE_FULL,NONE
density_0_nback_1_id_19,19,density_0_nback_1,0,1,1647,82.29999995231628,0.04999999997103055,9.534569767608308e-08,True,False,True,34.2001533508,True,35.7000694275,True,52.15076828,1.4999160766999964,0.0,252.946929932,0.0,1.0,-0.3951562047,0.308937132359,-820.457885742,True,41.2001686096,False,USABLE_FULL,NONE
density_0_nback_2_id_19,19,density_0_nback_2,0,2,1542,77.04999995231628,0.049999999969056644,9.534421627588954e-08,True,False,True,31.7500152588,True,33.5005683899,True,46.9501075745,1.750553131100002,0.0,74.110458374,0.0,1.0,-1.8135215044,1.07001268864,-976.243774414,True,37.4498901367,False,USABLE_FULL,NONE
